No.;CODIGO_ANTERIOR;CODIGO_SISTEMA;Latitud_X;Longitud_Y;MUNICIPIO;TIPO;CODIGO IVC2;CODIGO MUESTREO;CODIGO_AT;ID_SSPD;TIPO_SISTEMA_TRATAMIENTO;ALGUN_TIPO_TRATAMIENTO;LOCALIDADES ABASTECIDAS;NUMERO_LOCALIDADES;ARO;Persona Prestadora;Forma_organizativa;Registrados_SSPD;SIVICAP_Registrados_SSPD;SUSCRIPTORES;POBLACION;IRCA_2020;Nivel de Riesgo_2020;Fecha ultimo IRCA_2020;IRCA_2021;Nivel de Riesgo_2021;Fecha ultimo IRCA_2021;IRCA_2022;Nivel de Riesgo_2022;Fecha ultimo IRCA_2022;IRCA_2023;Nivel de Riesgo_2023;FECHA_IRCA_2023;IRCA_2024;Nivel_de_Riesgo_2024;Fecha_IRCA_2024;IRCA_2025;Nivel_Riesgo_2025;Fecha_Ultimo_IRCA_2025;Punto_Toma_2025;IRCA_Promedio;Img_bocatoma
196;34212;3428;3.56113889;-76.71369444;DAGUA;CENTRO POBLADO;34212;99612;109796;S/D;Solo desinfeccion;No;SAN JOSE DEL SALADO , PARTE BAJA;3;Sur Cali;ASOCIACION DE USUARIOS, ACUEDUCTO SAN JOSE DEL SALADO - ACUASALADO;Autogestion;No;No;340;1360;87.77;INVIABLE SANITARIAMENTE;16/12/2020;80.81;INVIABLE SANITARIAMENTE;23/08/2021;57.55;ALTO;18/07/2022;56.74;ALTO;13/04/2023;66.19;ALTO;27/08/2024;65.3;ALTO;17/09/2025;Grifo;59.19;
197;45410;3954;3.55513889;-76.71741389;DAGUA;CENTRO POBLADO;45410;108462;109821;S/D;Solo desinfeccion;No;SAN JOSE DEL SALADO , PARTE ALTA;3;Sur Cali;ASOCIACION DE USUARIOS, ACUEDUCTO SAN JOSE DEL SALADO PARTE ALTA - ASUSAL;Autogestion;No;No;155;620;51.8;ALTO;16/12/2020;80.81;INVIABLE SANITARIAMENTE;23/08/2021;89.05;INVIABLE SANITARIAMENTE;26/10/2022;78.01;ALTO;13/04/2023;66.19;ALTO;3/09/2024;87.8;INVIABLE SANITARIAMENTE;17/09/2025;Grifo;64.8;
198;38166;3418;3.53778889;-76.65913056;DAGUA;DISPERSA;38166;50564;122272;S/D;Solo desinfeccion;No;ALTO DE LAS TORTOLAS;2;Sur Cali;ASOCIACION EMPRESA COMUNITARIA ACUASALUD ALTO DE LAS TORTOLAS - ACUASALUD ALTO DE LAS TORTOLAS;Autogestion;No;No;400;1600;0;SIN RIESGO;7/12/2020;86.61;INVIABLE SANITARIAMENTE;2/03/2021;0;SIN RIESGO;29/11/2022;0;SIN RIESGO;28/03/2023;0;SIN RIESGO;30/07/2024;0;SIN RIESGO;14/10/2025;Grifo;12.37;
199;105133;13728;;;DAGUA;CENTRO POBLADO;105133;103438;122118;2155;Solo desinfeccion;No;BORRERO AYERBE KM 26 PALO ALTO;1;Sur Cali;ASOCIACION EMPRESA COMUNITARIA ACUEDUCTO BORRERO AYERBE - ECASP. ESP. - KM 26 PALO ALTO;Empresa de Servicios Publicos;Si;Si;242;0;0;SIN RIESGO;27/10/2020;;;;25.15;MEDIO;16/02/2022;52.48;ALTO;25/05/2023;;;;22.2;MEDIO;14/10/2025;Grifo;19.97;
200;105134;13730;3.56423889;-76.636;DAGUA;DISPERSA;105134;103439;122120;2155;FIME;Si;BORRERO AYERBE (KM 28);4;Sur Cali;ASOCIACION EMPRESA COMUNITARIA ACUEDUCTO BORRERO AYERBE - ECASP. ESP. - KM 28 AMBICHINTE;Empresa de Servicios Publicos;Si;Si;158;632;24.85;MEDIO;27/10/2020;85.27;INVIABLE SANITARIAMENTE;21/06/2021;25.15;MEDIO;16/02/2022;51.06;ALTO;25/05/2023;;;;90.4;INVIABLE SANITARIAMENTE;14/10/2025;Grifo;46.12;
201;33510;46;3.57165278;-76.65;DAGUA;CENTRO POBLADO;33510;51037;109740;2155;FIME;Si;BORRERO AYERBE (KM30);3;Sur Cali;ASOCIACION EMPRESA COMUNITARIA DE ACUEDUCTO DE BORRERO AYERBE - ECASP. ESP. - KM 30;Empresa de Servicios Publicos;Si;Si;2173;8692;0;SIN RIESGO;16/12/2020;0;SIN RIESGO;9/02/2021;0;SIN RIESGO;29/11/2022;0;SIN RIESGO;25/01/2023;0;SIN RIESGO;21/08/2024;0;SIN RIESGO;14/10/2025;Grifo;0;
202;110058;3426;3.57197222;-76.66908333;DAGUA;DISPERSA;110058;108615;122263;S/D;Solo desinfeccion;No;PARCELACION HATO CHICO;3;Sur Cali;ASOCIACION EMPRESA COMUNITARIA DE ACUEDUCTO DE LA PARCELACION HATOCHICO - SAN DIEGO - ACUASALUD HATO;Autogestion;No;No;80;320;0;SIN RIESGO;12/05/2020;;;;0;SIN RIESGO;20/10/2022;0;SIN RIESGO;28/03/2023;0;SIN RIESGO;3/09/2024;23.3;MEDIO;25/06/2025;Grifo;3.88;
203;32191;2864;3.61808333;-76.62907778;DAGUA;DISPERSA;32191;32481;125072;S/D;Ninguno;No;CENTELLA ALTA;1;Sur Cali;ASOCIACION RURAL ACUEDUCTO CENTELLA PARTE ALTA;Autogestion;No;No;48;0;89.94;INVIABLE SANITARIAMENTE;10/11/2020;;;;64;ALTO;28/02/2022;57.55;ALTO;1/08/2023;57.55;ALTO;21/10/2024;57.6;ALTO;8/09/2025;Grifo;54.43;
204;51279;SD;3.5795;-76.78163333;DAGUA;DISPERSA;51279;;;S/D;Ninguno;No;LA ELSA.;1;Sur Cali;CONCEJO COMUNITARIO DE CORREGIMIENTO LA ELSA.;Autogestion;No;No;14;56;;;;;;;;;;;;;;;;;;;;0;
205;135368;12976;3.51469167;-76.64765;DAGUA;CENTRO POBLADO;135368;131928;114068;S/D;Solo desinfeccion;No;TOCOTA DAGUA;2;Sur Cali;CONDOMINIO CAMPESTRE COLINAS DE TOCOTA;Autogestion;No;No;78;312;;;;80.81;INVIABLE SANITARIAMENTE;13/07/2021;89.05;INVIABLE SANITARIAMENTE;31/10/2022;79.14;ALTO;8/02/2023;86.52;INVIABLE SANITARIAMENTE;8/08/2024;90.4;INVIABLE SANITARIAMENTE;13/11/2025;Grifo;70.98;
206;124279;12979;3.56612222;-76.63195556;DAGUA;DISPERSA;124279;123347;122121;S/D;Filtracion Compacta;Si;CONJUNTO CAMPESTRE AMBICHINTE;3;Sur Cali;CONJUNTO CAMPESTRE AMBICHINTE;Autogestion;No;No;81;324;0;SIN RIESGO;8/06/2020;;;;0;SIN RIESGO;26/10/2022;0;SIN RIESGO;28/03/2023;0;SIN RIESGO;8/08/2024;0;SIN RIESGO;25/06/2025;Grifo;0;
207;134185;2863;3.60961111;-76.63955556;DAGUA;DISPERSA;134185;118297;118419;S/D;Solo desinfeccion;No;LAS BRISAS;1;Sur Cali;EMPRESA COMUNITARIA ACUEDUCTO RURAL COLECTIVO LAS BRISAS - ECOABRISAS;Autogestion;No;No;135;540;89.94;INVIABLE SANITARIAMENTE;10/11/2020;0;SIN RIESGO;26/07/2021;7.36;BAJO;30/11/2022;0;SIN RIESGO;2/05/2023;0;SIN RIESGO;21/10/2024;0;SIN RIESGO;8/09/2025;Grifo;13.9;
208;35014;147;3.59969444;-76.64625;DAGUA;CENTRO POBLADO;35014;32763;122085;22189;Solo desinfeccion;No;EL PALMAR , LA VIBORA;2;Sur Cali;EMPRESA COMUNITARIA DE ACUEDUCTO RURAL EL PALMAR SECTOR LA VIBORA;Empresa de Servicios Publicos;Si;Si;163;652;0;SIN RIESGO;21/12/2020;0;SIN RIESGO;9/02/2021;0;SIN RIESGO;30/11/2022;0;SIN RIESGO;25/01/2023;0;SIN RIESGO;18/09/2024;0;SIN RIESGO;1/09/2025;Grifo;0;
209;113450;148;3.60308333;-76.64647222;DAGUA;CENTRO POBLADO;113450;32762;118470;22189;Solo desinfeccion;No;EL PALMAR , LA VIRGEN;2;Sur Cali;EMPRESA COMUNITARIA DE ACUEDUCTO RURAL EL PALMAR SECTOR LA VIRGEN;Empresa de Servicios Publicos;Si;Si;280;980;0;SIN RIESGO;21/12/2020;0;SIN RIESGO;9/02/2021;7.36;BAJO;30/11/2022;0;SIN RIESGO;25/01/2023;0;SIN RIESGO;18/09/2024;0;SIN RIESGO;1/09/2025;Grifo;1.05;
210;28231;3424;3.54478333;-76.66725;DAGUA;DISPERSA;28231;28240;122266;2166;Solo desinfeccion;No;PARCELACION EL CARMELO;2;Sur Cali;EMPRESA DE SERVICIO PRIVADO ACUASALUD EL CARMELO;Empresa de Servicios Publicos;Si;Si;374;1496;0;SIN RIESGO;31/08/2020;;;;0;SIN RIESGO;29/11/2022;86.52;INVIABLE SANITARIAMENTE;28/03/2023;0;SIN RIESGO;17/04/2024;0;SIN RIESGO;25/06/2025;Grifo;14.42;
211;115852;SD;3.51006389;-76.63334722;DAGUA;DISPERSA;115852;115430;115420;S/D;Ninguno;No;LOMALTA;1;Sur Cali;JAC ACUEDUCTO SECTOR LA ESCUELA VEREDA LOMALTA;Autogestion;No;No;240;960;;;;;;;;;;;;;;;;;;;;0;
212;30197;63;3.57728333;-76.64650556;DAGUA;DISPERSA;30197;32503;115421;S/D;Solo desinfeccion;No;BORRERO AYERBE (BARRIO COREA);4;Sur Cali;JUNTA ADMINISTRADORA ACUEDUCTO AGUAS CLARAS;Autogestion;No;No;109;436;0;SIN RIESGO;27/10/2020;0;SIN RIESGO;27/10/2021;0;SIN RIESGO;8/11/2022;0;SIN RIESGO;7/03/2023;0;SIN RIESGO;30/07/2024;0;SIN RIESGO;7/10/2025;Grifo;0;
213;128439;3420;3.51883056;-76.66645556;DAGUA;DISPERSA;128439;124542;122980;S/D;Solo desinfeccion;No;JORDANCITO , PARAGUITAS;2;Sur Cali;JUNTA ADMINISTRADORA ACUEDUCTO PARAGUITAS JAACUPAR;Autogestion;No;No;200;800;79.14;ALTO;7/12/2020;;;;89.05;INVIABLE SANITARIAMENTE;31/10/2022;57.55;ALTO;15/08/2023;57.55;ALTO;26/08/2024;8.6;BAJO;14/07/2025;Grifo;48.65;
214;109610;3419;3.50261111;-76.66527778;DAGUA;DISPERSA;109610;109609;109804;S/D;Solo desinfeccion;No;JORDANCITO;1;Sur Cali;JUNTA ADMINISTRADORA DE ACUEDUCTO PEÑAS RUCIAS VEREDA EL JORDANCITO, SAN BERNARDO. DAGUA - VALLE;Autogestion;No;No;187;748;21.58;MEDIO;7/12/2020;0;SIN RIESGO;14/04/2021;3.55;SIN RIESGO;29/11/2022;0;SIN RIESGO;23/05/2023;0;SIN RIESGO;26/08/2024;0;SIN RIESGO;14/07/2025;Grifo;3.59;
215;112959;1398;3.77816667;-76.64663889;DAGUA;DISPERSA;112959;34227;109771;S/D;Soluciones_Individuales;Si;TRAPICHE , LA YOLOMBA;2;Sur Cali;JUNTA ADMINISTRADORA DE ACUEDUCTO TRAPICHE - LA YOLOMBA;Autogestion;No;No;150;525;88.89;INVIABLE SANITARIAMENTE;29/09/2020;90.91;INVIABLE SANITARIAMENTE;18/02/2021;83.97;INVIABLE SANITARIAMENTE;6/06/2022;87.77;INVIABLE SANITARIAMENTE;31/01/2023;78.01;ALTO;13/08/2024;0;SIN RIESGO;24/11/2025;Filtro;61.36;
216;39037;3421;3.52111111;-76.67491667;DAGUA;DISPERSA;39037;103433;125073;S/D;Solo desinfeccion;No;JORDAN;1;Sur Cali;JUNTA ADMINISTRADORA DE AGUAS, VEREDA EL JORDAN, DAGUA - ACUASALUD E.S.P.;Autogestion;No;No;160;640;79.14;ALTO;7/12/2020;86.61;INVIABLE SANITARIAMENTE;25/02/2021;0;SIN RIESGO;29/11/2022;56.74;ALTO;23/05/2023;0;SIN RIESGO;26/08/2024;0;SIN RIESGO;14/07/2025;Grifo;31.78;
217;135197;2851;3.49227778;-76.65352778;DAGUA;DISPERSA;135197;116483;115408;S/D;Ninguno;No;BEN HUR;2;Sur Cali;JUNTA DE ACCION COMUNAL VEREDA BEN HUR;Autogestion;No;No;41;164;;;;82.47;INVIABLE SANITARIAMENTE;27/10/2021;57.55;ALTO;8/08/2022;57.55;ALTO;8/02/2023;57.55;ALTO;26/08/2024;64;ALTO;20/08/2025;Grifo;53.19;
218;51613;2852;3.51930556;-76.65283333;DAGUA;DISPERSA;51613;34933;143360;S/D;FD+Desinfeccion;Si;EL DIVISO;1;Sur Cali;JUNTA DE ACCION COMUNAL VEREDA EL DIVISO. PERSONERIA JURIDICA 069;Autogestion;No;No;65;260;8.63;BAJO;7/12/2020;0;SIN RIESGO;25/02/2021;25.15;MEDIO;8/11/2022;24.56;MEDIO;18/04/2023;0;SIN RIESGO;26/08/2024;18.2;MEDIO;13/11/2025;Grifo;10.93;
219;145509;344;3.64921667;-76.71553056;DAGUA;DISPERSA;145509;117432;118730;S/D;Ninguno;No;LA ESMERALDA;1;Sur Cali;JUNTA DE ACCION COMUNAL VEREDA LA ESMERALDA;Autogestion;No;No;31;52;57.14;ALTO;31/08/2020;;;;56.74;ALTO;27/04/2022;60.99;ALTO;29/08/2023;58.39;ALTO;10/10/2024;64;ALTO;20/08/2025;Grifo;49.54;
220;135283;2869;;;DAGUA;DISPERSA;135283;134897;146619;S/D;Solo desinfeccion;No;PARCELACION EL CORTIJO DEL PALMAR;4;Sur Cali;PARCELACION EL CORTIJO DEL PALMAR;Autogestion;No;No;16;64;;;;82.47;INVIABLE SANITARIAMENTE;27/10/2021;82.71;INVIABLE SANITARIAMENTE;30/11/2022;86.52;INVIABLE SANITARIAMENTE;25/05/2023;0;SIN RIESGO;21/10/2024;0;SIN RIESGO;14/10/2025;Grifo;41.95;
221;121524;3953;3.56194444;-76.60555556;DAGUA;DISPERSA;121524;120201;122054;S/D;FD+Desinfeccion;Si;PARCELACION EL ENSUEÑO ETAPA 2 SERES: A , B.;1;Sur Cali;PARCELACION EL ENSUEÑO SEGUNDA ETAPA;Autogestion;No;No;43;172;0;SIN RIESGO;23/11/2020;;;;74.77;ALTO;19/10/2022;0;SIN RIESGO;7/03/2023;0;SIN RIESGO;20/08/2024;0;SIN RIESGO;9/09/2025;Grifo;12.46;
222;151165;12977;3.65840556;-76.69080278;DAGUA;DISPERSA;151165;123348;122145;S/D;Solo desinfeccion;No;PARCELACION SAN FERNANDO;2;Sur Cali;PARCELACION SAN FERNANDO;Autogestion;No;No;392;1568;0;SIN RIESGO;8/06/2020;;;;;;;0;SIN RIESGO;24/07/2023;0;SIN RIESGO;8/08/2024;;;;;0;
223;34221;47;3.56529167;-76.57585;DAGUA;CENTRO POBLADO;34221;50561;;S/D;Filtracion Compacta;Si;EL CARMEN,BAHONDO,JUNTAS,LA VIRGINIA,AGUA SUCIA,BORRERO AYERBE,ALTO CARMEN;7;Sur Cali;SOCIEDAD DE ACUEDUCTOS Y ALCANTARILLADOS DEL VALLE DEL CAUCA S.A. E.S.P. ACUAVALLE S.A. E.S.P. - EL CARMEN;Autogestion;No;No;863;3462;0;SIN RIESGO;16/12/2020;0;SIN RIESGO;9/02/2021;0;SIN RIESGO;26/10/2022;0;SIN RIESGO;25/01/2023;0;SIN RIESGO;3/09/2024;0;SIN RIESGO;14/10/2025;Grifo;0;
224;29759;49;3.65913889;-76.68886111;DAGUA;URBANO;29759;29762;;443;Convencional;Si;URBANO, El CARMEN;1;Sur Cali;SOCIEDAD DE ACUEDUCTOS Y ALCANTARILLADOS DEL VALLE DEL CAUCA S.A. E.S.P. ACUAVALLE S.A. E.S.P.- DAGUA;Empresa de Servicios Publicos;Si;Si;3825;15300;0;SIN RIESGO;16/12/2020;0;SIN RIESGO;1/02/2021;0;SIN RIESGO;20/12/2022;0;SIN RIESGO;13/02/2023;0;SIN RIESGO;11/12/2024;0;SIN RIESGO;1/12/2025;Grifo;0;
225;144306;3502;4.92896111;-76.03154722;EL AGUILA;DISPERSA;144306;116907;120596;S/D;Ninguno;No;EL NARANJO;1;Norte Cartago;ACUEDUCTO RURAL EL NARANJO -JAC;Autogestion;No;No;13;52;;;;50.51;ALTO;15/06/2021;56.74;ALTO;19/09/2022;;;;57.55;ALTO;20/08/2024;62;ALTO;17/06/2025;Grifo;45.36;
226;148293;2615;4.95215556;-76.06419722;EL AGUILA;DISPERSA;148293;148291;148292;S/D;Soluciones_Individuales;Si;EL BRILLANTE;1;Norte Cartago;ACUEDUCTO RURAL LA JUDEA 2 -EL BRILLANTE;Autogestion;No;No;23;0;;;;;;;56.74;ALTO;5/12/2022;57.55;ALTO;6/02/2023;57.55;ALTO;11/09/2024;2.9;SIN RIESGO;24/11/2025;Filtro;34.94;
227;81605;2608;4.92026389;-76.02970556;EL AGUILA;DISPERSA;81605;116874;143340;S/D;Ninguno;No;LA GUERRA;1;Norte Cartago;ACUEDUCTO RURAL VEREDA LA GUERRA;Autogestion;No;No;20;80;65.09;ALTO;29/10/2020;51.55;ALTO;17/03/2021;45.11;ALTO;30/11/2022;78.01;ALTO;21/03/2023;21.58;MEDIO;20/08/2024;60.2;ALTO;8/09/2025;Grifo;45.93;
228;103590;5631;4.87828611;-76.07258056;EL AGUILA;DISPERSA;103590;110597;134720;S/D;Ninguno;No;EL CORAZON;1;Norte Cartago;ACUEDUCTO VEREDA EL CORAZON;Autogestion;No;No;10;40;87.86;INVIABLE SANITARIAMENTE;24/06/2020;80.81;INVIABLE SANITARIAMENTE;27/04/2021;91.73;INVIABLE SANITARIAMENTE;30/11/2022;;;;;;;63;ALTO;14/07/2025;Grifo;64.68;
229;128788;904;4.85831389;-76.08634167;EL AGUILA;DISPERSA;128788;116883;128737;S/D;Ninguno;No;LA ALBANIA;1;Norte Cartago;ASOCIACION DE USUARIOS ACUEDUCTO LA ALBANIA;Autogestion;No;No;33;132;63.58;ALTO;26/08/2020;80.81;INVIABLE SANITARIAMENTE;27/04/2021;58.39;ALTO;25/10/2022;57.55;ALTO;8/02/2023;56.74;ALTO;23/07/2024;58.4;ALTO;26/08/2025;Grifo;53.64;
230;81103;2616;4.95549167;-76.06061667;EL AGUILA;DISPERSA;81103;120785;120206;S/D;Soluciones_Individuales;Si;LA JUDEA;1;Norte Cartago;ASOCIACION DE USUARIOS ACUEDUCTO LA JUDEA;Autogestion;No;No;38;152;63.58;ALTO;28/07/2020;89.29;INVIABLE SANITARIAMENTE;9/02/2021;78.01;ALTO;5/12/2022;59.31;ALTO;6/02/2023;81.48;INVIABLE SANITARIAMENTE;11/09/2024;2.9;SIN RIESGO;24/11/2025;Filtro;53.5;
231;109329;;4.87200556;-76.0684;EL AGUILA;DISPERSA;109329;;;S/D;Ninguno;No;EL PITAL;1;Norte Cartago;ASOCIACION DE USUARIOS DE ACUEDUCTO EL PITAL;Autogestion;No;No;32;128;;;;80.81;INVIABLE SANITARIAMENTE;27/04/2021;89.05;INVIABLE SANITARIAMENTE;25/10/2022;87.77;INVIABLE SANITARIAMENTE;8/02/2023;;;;;;;;64.41;
232;80785;3501;4.98401667;-76.04294167;EL AGUILA;CENTRO POBLADO;80785;107298;118176;S/D;Ninguno;No;CAÑAVERAL;1;Norte Cartago;ASOCIACION DE USUARIOS DEL ACUEDUCTO CAÑAVERAL;Autogestion;No;No;43;172;65.09;ALTO;23/11/2020;82.47;INVIABLE SANITARIAMENTE;17/03/2021;57.55;ALTO;8/08/2022;56.74;ALTO;21/03/2023;78.01;ALTO;10/04/2024;82.7;INVIABLE SANITARIAMENTE;21/10/2025;Grifo;60.37;
233;81607;2613;4.51823056;-76.14245833;EL AGUILA;CENTRO POBLADO;81607;106103;109625;25664;Solo desinfeccion;No;EL COFRE,SAN JOSE,TRAVESIAS, ALTO BONITO;4;Norte Cartago;ASOCIACION DE USUARIOS DEL ACUEDUCTO COLECTIVO (COSTA);Empresa de Servicios Publicos;Si;Si;166;664;0;SIN RIESGO;28/07/2020;89.29;INVIABLE SANITARIAMENTE;9/02/2021;0;SIN RIESGO;19/09/2022;44.6;ALTO;6/02/2023;0;SIN RIESGO;11/09/2024;3;SIN RIESGO;24/11/2025;Filtro;19.55;
234;91664;901;4.87499444;-76.09978889;EL AGUILA;DISPERSA;91664;109297;118590;S/D;Solo desinfeccion;No;LA CEDALIA;1;Norte Cartago;ASOCIACION DE USUARIOS DEL ACUEDUCTO DE LA CEDALIA;Autogestion;No;No;30;120;63.58;ALTO;26/08/2020;80.81;INVIABLE SANITARIAMENTE;27/04/2021;58.39;ALTO;25/10/2022;23.74;MEDIO;8/02/2023;56.74;ALTO;23/07/2024;80.3;INVIABLE SANITARIAMENTE;26/08/2025;Grifo;51.94;
235;86226;3683;4.85402222;-76.02068333;EL AGUILA;DISPERSA;86226;111641;124250;S/D;Solo desinfeccion;No;LA LIBERTAD;1;Norte Cartago;ASOCIACION DE USUARIOS DEL ACUEDUCTO DE LA LIBERTAD CATARINA;Autogestion;No;No;54;216;89.94;INVIABLE SANITARIAMENTE;29/10/2020;30.93;MEDIO;17/03/2021;78.01;ALTO;19/09/2022;78.01;ALTO;21/03/2023;57.55;ALTO;20/08/2024;94.6;INVIABLE SANITARIAMENTE;17/06/2025;Grifo;61.29;
236;80781;915;4.86978056;-76.08116111;EL AGUILA;CENTRO POBLADO;80781;109261;116629;S/D;FIME;Si;LA MARIA;1;Norte Cartago;ASOCIACION DE USUARIOS DEL ACUEDUCTO RURAL COMUNITARIO DEL CORREGIMIENTO LA MARIA;Autogestion;No;No;170;680;63.58;ALTO;26/08/2020;80.81;INVIABLE SANITARIAMENTE;24/08/2021;58.39;ALTO;25/10/2022;35.97;ALTO;8/02/2023;42.55;ALTO;23/07/2024;0;SIN RIESGO;26/08/2025;Grifo;40.19;
237;88332;919;4.86026667;-76.06031389;EL AGUILA;CENTRO POBLADO;88332;107291;118251;S/D;Solo desinfeccion;No;LA QUIEBRA SAN PABLO;2;Norte Cartago;ASOCIACION DE USUARIOS DEL ACUEDUCTO RURAL COMUNITARIO DEL CORREGIMIENTO QUIEBRA DE SAN PABLO (ASOPARAISORURAL);Autogestion;No;No;60;0;63.58;ALTO;28/07/2020;80.81;INVIABLE SANITARIAMENTE;24/08/2021;80.29;INVIABLE SANITARIAMENTE;25/10/2022;78.01;ALTO;19/04/2023;78.01;ALTO;23/07/2024;94.6;INVIABLE SANITARIAMENTE;17/06/2025;Grifo;67.9;
238;86214;3500;4.96986944;-76.03748889;EL AGUILA;CENTRO POBLADO;86214;114222;118811;24589;Solo desinfeccion;No;CORREGIMIENO VILLANUEVA;2;Norte Cartago;ASOCIACION DE USUARIOS DEL ACUEDUCTO SANTA RITA - VILLANUEVA;Empresa de Servicios Publicos;Si;Si;284;1136;41.62;ALTO;28/07/2020;0;SIN RIESGO;17/03/2021;0;SIN RIESGO;8/08/2022;16.95;MEDIO;21/03/2023;21.28;MEDIO;10/04/2024;2.9;SIN RIESGO;24/11/2025;Filtro;11.82;
239;111723;3497;4.88738333;-76.06307778;EL AGUILA;DISPERSA;111723;111717;109622;S/D;Filtracion Compacta;Si;LA LINEA;1;Norte Cartago;ASOCIACION MUNICIPAL DE ACUEDUCTOS RURALES AGUA Y VIDA - LA LINEA;Autogestion;No;No;;;63.58;ALTO;28/07/2020;80.81;INVIABLE SANITARIAMENTE;15/06/2021;91.73;INVIABLE SANITARIAMENTE;30/11/2022;86.52;INVIABLE SANITARIAMENTE;19/04/2023;50.42;ALTO;9/09/2024;85.3;INVIABLE SANITARIAMENTE;17/06/2025;Grifo;65.48;
240;109476;3498;4.90611111;-76.05583333;EL AGUILA;DISPERSA;109476;111743;109506;S/D;Filtracion Compacta;Si;SAN LUIS LLANO GRANDE;3;Norte Cartago;EMPRESA COMUNAL SOLIDARIA SANTA CLARA DE LOS ACUEDUCTOS 1 Y 2 - LLANO GRANDE # 1;Autogestion;No;No;25;100;89.94;INVIABLE SANITARIAMENTE;29/10/2020;80.81;INVIABLE SANITARIAMENTE;16/06/2021;57.55;ALTO;8/08/2022;56.74;ALTO;19/04/2023;79.14;ALTO;11/09/2024;85.3;INVIABLE SANITARIAMENTE;10/02/2025;Grifo;64.21;
241;80376;2606;;;EL AGUILA;DISPERSA;80376;111682;110477;S/D;Filtracion Compacta;Si;SANTA MARTHA;1;Norte Cartago;JUNTA ACUEDUCTO SANTA MARTHA;Autogestion;No;No;18;72;17.34;MEDIO;24/06/2020;30.3;MEDIO;15/06/2021;56.74;ALTO;19/09/2022;56.74;ALTO;19/04/2023;57.55;ALTO;9/09/2024;85.3;INVIABLE SANITARIAMENTE;17/06/2025;Grifo;43.42;
242;86223;8179;4.86076667;-76.11457778;EL AGUILA;DISPERSA;86223;;;S/D;Ninguno;No;EL EMBAL;1;Norte Cartago;JUNTA ADMINISTRADORA ACUEDUCTO EL EMBAL;Autogestion;No;No;37;148;;;;;;;;;;;;;;;;;;;;0;
243;125032;;4.93841667;-76.06233611;EL AGUILA;DISPERSA;125032;;;S/D;Ninguno;No;LA ESTRELLA;1;Norte Cartago;JUNTA ADMINISTRADORA ACUEDUCTO LA ESTRELLA;Autogestion;No;No;25;100;63.58;ALTO;26/08/2020;;;;;;;;;;;;;;;;;31.79;
244;87088;6843;4.91205278;-75.98892778;EL AGUILA;CENTRO POBLADO;87088;107303;109624;S/D;Filtracion Compacta;Si;LA ESPARTA;1;Norte Cartago;JUNTA ADMINISTRADORA DEL ACUEDUCTO ESPARTA;Autogestion;No;No;25;100;65.09;ALTO;23/11/2020;89.29;INVIABLE SANITARIAMENTE;9/02/2021;76.92;ALTO;9/06/2022;0;SIN RIESGO;6/02/2023;56.74;ALTO;18/07/2024;85.3;INVIABLE SANITARIAMENTE;21/10/2025;Grifo;53.33;
245;117582;21217;4.92638889;-76.05777778;EL AGUILA;DISPERSA;117582;145465;;S/D;Ninguno;No;SANTA ELENA BAJO;1;Norte Cartago;JUNTA ADMON SANTA ELENA BAJO;Autogestion;No;No;12;48;;;;;;;55.94;ALTO;22/06/2022;;;;;;;86.6;INVIABLE SANITARIAMENTE;14/07/2025;Grifo;47.52;
246;99375;2611;;;EL AGUILA;CENTRO POBLADO;99375;107292;119977;S/D;Solo desinfeccion;No;EL GUAYABO ,SAN LUIS , EL SALADA;3;Norte Cartago;JUNTA DE ACCION ACUEDUCTO EL GUAYABO - SAN LUIS - EL SALADA;Autogestion;No;No;40;160;65.32;ALTO;26/08/2020;89.29;INVIABLE SANITARIAMENTE;9/02/2021;87.77;INVIABLE SANITARIAMENTE;8/08/2022;78.01;ALTO;21/03/2023;57.55;ALTO;11/09/2024;60.2;ALTO;21/10/2025;Grifo;62.58;
247;147215;3499;4.91560833;-76.06359167;EL AGUILA;DISPERSA;147215;;;S/D;Ninguno;No;SANTA CLARA;1;Norte Cartago;JUNTA DE ACCION COMUNAL LLANO GRANDE ACUEDUCTO SANTA CLARA 2;Autogestion;No;No;18;72;;;;;;;57.55;ALTO;8/08/2022;17.54;MEDIO;19/04/2023;57.55;ALTO;20/08/2024;60.2;ALTO;8/09/2025;Grifo;38.56;
248;86233;66;4.91111111;-76.04084167;EL AGUILA;URBANO;86233;89237;;443;Convencional;Si;URBANO, EL CAJON, GUACAS, LA PAZ;1;Norte Cartago;SOCIEDAD DE ACUEDUCTOS Y ALCANTARILLADOS DEL VALLE DEL CAUCA S.A. E.S.P. ACUAVALLE S.A. E.S.P.-EL AGUILA;Empresa de Servicios Publicos;Si;Si;805;3220;0;SIN RIESGO;14/12/2020;0;SIN RIESGO;19/01/2021;0;SIN RIESGO;13/12/2022;0;SIN RIESGO;31/01/2023;0;SIN RIESGO;7/11/2024;0;SIN RIESGO;18/11/2025;Grifo;0;
