anio,fecha_agresion,fecha_primera_visita,mes,codigo_dane,municipio,area_operativa,especie,sector,provocado,condicion_vacunacion,seguimiento_3_visitas,estado_animal,eventos
2026,2025-12-24,2026-01-22,12,76863,VERSALLES,ARO NORTE CARTAGO,CANINO,URBANO,NO,DESCONOCIDO,1 VISITA,NO OBSERVADO,1
2026,2025-12-24,2026-01-28,12,76248,EL CERRITO,ARO SUR CALI,CANINO,URBANO,NO,NO VACUNADO,1 VISITA,SIN CLASIFICAR,1
2026,2025-12-25,2026-01-06,12,76248,EL CERRITO,ARO SUR CALI,CANINO,URBANO,NO,DESCONOCIDO,1 VISITA,NO OBSERVABLE,1
2026,2025-12-25,2026-01-07,12,76122,CAICEDONIA,ARO CENTRO TULUA,CANINO,RURAL,NO,VACUNADO,2 VISITAS,SIN CLASIFICAR,1
2026,2025-12-25,2026-01-07,12,76248,EL CERRITO,ARO SUR CALI,CANINO,URBANO,SI,VACUNADO,1 VISITA,SIN CLASIFICAR,1
2026,2025-12-25,2026-01-16,12,76233,DAGUA,ARO SUR CALI,CANINO,RURAL,SI,DESCONOCIDO,1 VISITA,SIN CLASIFICAR,1
2026,2025-12-25,2026-01-16,12,76233,DAGUA,ARO SUR CALI,CANINO,URBANO,NO,DESCONOCIDO,1 VISITA,SIN CLASIFICAR,1
2026,2025-12-25,2026-01-16,12,76275,FLORIDA,ARO SUR CALI,CANINO,URBANO,NO,DESCONOCIDO,1 VISITA,PERDIDO O DESAPARECIDO,1
2026,2025-12-25,2026-01-16,12,76275,FLORIDA,ARO SUR CALI,CANINO,URBANO,NO,VACUNADO,1 VISITA,OBSERVADO SANO,1
2026,2025-12-25,2026-01-23,12,76622,ROLDANILLO,ARO NORTE CARTAGO,CANINO,URBANO,NO,DESCONOCIDO,1 VISITA,NO OBSERVABLE,1
2026,2025-12-26,2026-01-05,12,76126,CALIMA,ARO CENTRO TULUA,CANINO,URBANO,NO,DESCONOCIDO,1 VISITA,SIN CLASIFICAR,1
2026,2025-12-26,2026-01-05,12,76126,CALIMA,ARO CENTRO TULUA,CANINO,URBANO,NO,VACUNADO,1 VISITA,SIN CLASIFICAR,1
2026,2025-12-26,2026-01-05,12,76318,GUACARI,ARO SUR CALI,FELINO,URBANO,NO,DESCONOCIDO,2 VISITAS,NO OBSERVABLE,1
2026,2025-12-26,2026-01-06,12,76250,EL DOVIO,ARO NORTE CARTAGO,FELINO,RURAL,NO,DESCONOCIDO,1 VISITA,NO OBSERVADO,1
2026,2025-12-26,2026-01-06,12,76616,RIOFRIO,ARO CENTRO TULUA,CANINO,URBANO,NO,VACUNADO,2 VISITAS,SIN CLASIFICAR,1
2026,2025-12-26,2026-01-07,12,76622,ROLDANILLO,ARO NORTE CARTAGO,CANINO,URBANO,NO,DESCONOCIDO,1 VISITA,NO OBSERVADO,1
2026,2025-12-26,2026-01-07,12,76622,ROLDANILLO,ARO NORTE CARTAGO,CANINO,URBANO,SI,DESCONOCIDO,1 VISITA,OBSERVADO SANO,1
2026,2025-12-26,2026-01-15,12,76318,GUACARI,ARO SUR CALI,CANINO,URBANO,SI,DESCONOCIDO,1 VISITA,CON SIGNOS REPORTADOS,1
2026,2025-12-26,2026-01-16,12,76233,DAGUA,ARO SUR CALI,CANINO,RURAL,NO,DESCONOCIDO,1 VISITA,PERDIDO O DESAPARECIDO,1
2026,2025-12-26,2026-01-16,12,76233,DAGUA,ARO SUR CALI,CANINO,RURAL,SI,DESCONOCIDO,1 VISITA,PERDIDO O DESAPARECIDO,1
2026,2025-12-26,2026-01-16,12,76275,FLORIDA,ARO SUR CALI,CANINO,URBANO,NO,VACUNADO,1 VISITA,SIN CLASIFICAR,1
2026,2025-12-26,2026-01-26,12,76233,DAGUA,ARO SUR CALI,CANINO,RURAL,NO,DESCONOCIDO,1 VISITA,PERDIDO O DESAPARECIDO,1
2026,2025-12-26,2026-01-27,12,76248,EL CERRITO,ARO SUR CALI,CANINO,URBANO,NO,DESCONOCIDO,1 VISITA,OBSERVADO SANO,1
2026,2025-12-26,2026-01-28,12,76563,PRADERA,ARO SUR CALI,CANINO,URBANO,NO,DESCONOCIDO,1 VISITA,SIN CLASIFICAR,1
2026,2025-12-27,2026-01-05,12,76400,LA UNION,ARO NORTE CARTAGO,CANINO,URBANO,NO,VACUNADO,1 VISITA,NO OBSERVABLE,1
2026,2025-12-27,2026-01-05,12,76497,OBANDO,ARO NORTE CARTAGO,CANINO,URBANO,SI,DESCONOCIDO,2 VISITAS,OBSERVADO SANO,1
2026,2025-12-27,2026-01-06,12,76113,BUGALAGRANDE,ARO CENTRO TULUA,CANINO,URBANO,NO,VACUNADO,2 VISITAS,SIN CLASIFICAR,1
2026,2025-12-27,2026-01-06,12,76250,EL DOVIO,ARO NORTE CARTAGO,FELINO,RURAL,SI,VACUNADO,1 VISITA,OBSERVADO SANO,1
2026,2025-12-27,2026-01-06,12,76616,RIOFRIO,ARO CENTRO TULUA,OTRO,URBANO,NO,NO VACUNADO,1 VISITA,SIN CLASIFICAR,1
2026,2025-12-27,2026-01-07,12,76122,CAICEDONIA,ARO CENTRO TULUA,CANINO,URBANO,NO,DESCONOCIDO,1 VISITA,PERDIDO O DESAPARECIDO,1
2026,2025-12-27,2026-01-07,12,76622,ROLDANILLO,ARO NORTE CARTAGO,CANINO,URBANO,NO,DESCONOCIDO,2 VISITAS,OBSERVADO SANO,1
2026,2025-12-27,2026-01-14,12,76036,ANDALUCIA,ARO CENTRO TULUA,CANINO,URBANO,SI,DESCONOCIDO,1 VISITA,SIN CLASIFICAR,1
2026,2025-12-27,2026-01-14,12,76122,CAICEDONIA,ARO CENTRO TULUA,FELINO,URBANO,SI,DESCONOCIDO,1 VISITA,CALLEJERO,1
2026,2025-12-27,2026-01-15,12,76318,GUACARI,ARO SUR CALI,CANINO,URBANO,NO,DESCONOCIDO,1 VISITA,PERDIDO O DESAPARECIDO,1
2026,2025-12-27,2026-01-16,12,76275,FLORIDA,ARO SUR CALI,CANINO,URBANO,NO,DESCONOCIDO,1 VISITA,PERDIDO O DESAPARECIDO,1
2026,2025-12-27,2026-01-22,12,76863,VERSALLES,ARO NORTE CARTAGO,CANINO,URBANO,NO,DESCONOCIDO,1 VISITA,NO OBSERVABLE,1
2026,2025-12-27,2026-01-27,12,76248,EL CERRITO,ARO SUR CALI,CANINO,URBANO,NO,DESCONOCIDO,1 VISITA,SIN CLASIFICAR,1
2026,2025-12-27,2026-01-28,12,76563,PRADERA,ARO SUR CALI,CANINO,URBANO,NO,DESCONOCIDO,1 VISITA,PERDIDO O DESAPARECIDO,1
2026,2025-12-27,2026-01-29,12,76563,PRADERA,ARO SUR CALI,CANINO,URBANO,NO,DESCONOCIDO,1 VISITA,PERDIDO O DESAPARECIDO,2
2026,2025-12-28,2026-01-05,12,76400,LA UNION,ARO NORTE CARTAGO,CANINO,URBANO,NO,VACUNADO,2 VISITAS,NO OBSERVABLE,1
2026,2025-12-28,2026-01-05,12,76400,LA UNION,ARO NORTE CARTAGO,CANINO,URBANO,SI,VACUNADO,CUMPLE,OBSERVADO SANO,1
2026,2025-12-28,2026-01-06,12,76126,CALIMA,ARO CENTRO TULUA,CANINO,URBANO,NO,VACUNADO,1 VISITA,SIN CLASIFICAR,1
2026,2025-12-28,2026-01-07,12,76248,EL CERRITO,ARO SUR CALI,FELINO,URBANO,NO,DESCONOCIDO,1 VISITA,SIN CLASIFICAR,1
2026,2025-12-28,2026-01-07,12,76622,ROLDANILLO,ARO NORTE CARTAGO,CANINO,URBANO,SI,VACUNADO,1 VISITA,OBSERVADO SANO,1
2026,2025-12-28,2026-01-15,12,76306,GINEBRA,ARO SUR CALI,CANINO,RURAL,NO,VACUNADO,1 VISITA,SIN CLASIFICAR,1
2026,2025-12-28,2026-01-15,12,76306,GINEBRA,ARO SUR CALI,FELINO,URBANO,NO,VACUNADO,1 VISITA,PERDIDO O DESAPARECIDO,1
2026,2025-12-28,2026-01-16,12,76233,DAGUA,ARO SUR CALI,FELINO,RURAL,NO,DESCONOCIDO,1 VISITA,SIN CLASIFICAR,1
2026,2025-12-28,2026-01-21,12,76736,SEVILLA,ARO CENTRO TULUA,CANINO,URBANO,NO,DESCONOCIDO,1 VISITA,OBSERVADO SANO,1
2026,2025-12-28,2026-01-28,12,76563,PRADERA,ARO SUR CALI,CANINO,URBANO,NO,DESCONOCIDO,1 VISITA,PERDIDO O DESAPARECIDO,1
2026,2025-12-28,2026-01-29,12,76563,PRADERA,ARO SUR CALI,CANINO,URBANO,NO,DESCONOCIDO,1 VISITA,PERDIDO O DESAPARECIDO,1
2026,2025-12-28,2026-01-30,12,76563,PRADERA,ARO SUR CALI,CANINO,URBANO,NO,DESCONOCIDO,1 VISITA,PERDIDO O DESAPARECIDO,1
2026,2025-12-29,2026-01-05,12,76126,CALIMA,ARO CENTRO TULUA,CANINO,URBANO,NO,DESCONOCIDO,1 VISITA,SIN CLASIFICAR,1
2026,2025-12-29,2026-01-06,12,76248,EL CERRITO,ARO SUR CALI,OTRO,URBANO,NO,DESCONOCIDO,1 VISITA,NO OBSERVABLE,1
2026,2025-12-29,2026-01-06,12,76318,GUACARI,ARO SUR CALI,CANINO,URBANO,NO,DESCONOCIDO,1 VISITA,NO OBSERVABLE,1
2026,2025-12-29,2026-01-07,12,76122,CAICEDONIA,ARO CENTRO TULUA,CANINO,URBANO,NO,DESCONOCIDO,1 VISITA,PERDIDO O DESAPARECIDO,1
2026,2025-12-29,2026-01-07,12,76122,CAICEDONIA,ARO CENTRO TULUA,CANINO,URBANO,NO,VACUNADO,1 VISITA,PERDIDO O DESAPARECIDO,1
2026,2025-12-29,2026-01-07,12,76622,ROLDANILLO,ARO NORTE CARTAGO,CANINO,RURAL,NO,DESCONOCIDO,1 VISITA,NO OBSERVADO,1
2026,2025-12-29,2026-01-14,12,76895,ZARZAL,ARO CENTRO TULUA,CANINO,URBANO,NO,DESCONOCIDO,1 VISITA,OBSERVADO SANO,1
2026,2025-12-29,2026-01-15,12,76377,LA CUMBRE,ARO SUR CALI,CANINO,URBANO,NO,DESCONOCIDO,1 VISITA,PERDIDO O DESAPARECIDO,1
2026,2025-12-29,2026-01-16,12,76275,FLORIDA,ARO SUR CALI,CANINO,URBANO,NO,DESCONOCIDO,1 VISITA,PERDIDO O DESAPARECIDO,2
2026,2025-12-29,2026-01-22,12,76863,VERSALLES,ARO NORTE CARTAGO,CANINO,URBANO,NO,DESCONOCIDO,1 VISITA,NO OBSERVABLE,1
2026,2025-12-29,2026-01-23,12,76890,YOTOCO,ARO CENTRO TULUA,CANINO,URBANO,NO,NO VACUNADO,1 VISITA,SIN CLASIFICAR,1
2026,2025-12-29,2026-01-26,12,76233,DAGUA,ARO SUR CALI,CANINO,RURAL,SI,DESCONOCIDO,1 VISITA,SIN CLASIFICAR,1
2026,2025-12-29,2026-01-26,12,76233,DAGUA,ARO SUR CALI,CANINO,URBANO,NO,DESCONOCIDO,1 VISITA,PERDIDO O DESAPARECIDO,1
2026,2025-12-29,2026-01-29,12,76563,PRADERA,ARO SUR CALI,CANINO,URBANO,NO,DESCONOCIDO,1 VISITA,PERDIDO O DESAPARECIDO,1
2026,2025-12-29,2026-01-30,12,76563,PRADERA,ARO SUR CALI,CANINO,URBANO,NO,DESCONOCIDO,1 VISITA,PERDIDO O DESAPARECIDO,2
2026,2025-12-30,2026-01-05,12,76318,GUACARI,ARO SUR CALI,CANINO,RURAL,NO,VACUNADO,CUMPLE,SIN CLASIFICAR,1
2026,2025-12-30,2026-01-05,12,76318,GUACARI,ARO SUR CALI,CANINO,URBANO,SI,VACUNADO,2 VISITAS,SIN CLASIFICAR,1
2026,2025-12-30,2026-01-06,12,76823,TORO,ARO NORTE CARTAGO,CANINO,URBANO,NO,VACUNADO,CUMPLE,SIN CLASIFICAR,1
2026,2025-12-30,2026-01-06,12,76823,TORO,ARO NORTE CARTAGO,FELINO,URBANO,SI,DESCONOCIDO,1 VISITA,PERDIDO O DESAPARECIDO,1
2026,2025-12-30,2026-01-06,12,76823,TORO,ARO NORTE CARTAGO,OTRO,URBANO,NO,NO VACUNADO,1 VISITA,NO OBSERVABLE,1
2026,2025-12-30,2026-01-07,12,76122,CAICEDONIA,ARO CENTRO TULUA,CANINO,URBANO,NO,DESCONOCIDO,1 VISITA,PERDIDO O DESAPARECIDO,1
2026,2025-12-30,2026-01-07,12,76622,ROLDANILLO,ARO NORTE CARTAGO,CANINO,URBANO,NO,DESCONOCIDO,1 VISITA,NO OBSERVABLE,1
2026,2025-12-30,2026-01-08,12,76233,DAGUA,ARO SUR CALI,CANINO,RURAL,NO,DESCONOCIDO,1 VISITA,PERDIDO O DESAPARECIDO,1
2026,2025-12-30,2026-01-14,12,76036,ANDALUCIA,ARO CENTRO TULUA,CANINO,URBANO,NO,DESCONOCIDO,1 VISITA,SIN CLASIFICAR,1
2026,2025-12-30,2026-01-14,12,76100,BOLIVAR,ARO CENTRO TULUA,FELINO,URBANO,NO,DESCONOCIDO,1 VISITA,CALLEJERO,1
2026,2025-12-30,2026-01-14,12,76275,FLORIDA,ARO SUR CALI,CANINO,URBANO,SI,DESCONOCIDO,1 VISITA,PERDIDO O DESAPARECIDO,1
2026,2025-12-30,2026-01-20,12,76400,LA UNION,ARO NORTE CARTAGO,FELINO,URBANO,SI,DESCONOCIDO,1 VISITA,NO OBSERVABLE,1
2026,2025-12-30,2026-01-21,12,76233,DAGUA,ARO SUR CALI,CANINO,RURAL,NO,DESCONOCIDO,1 VISITA,PERDIDO O DESAPARECIDO,1
2026,2025-12-30,2026-01-21,12,76736,SEVILLA,ARO CENTRO TULUA,CANINO,RURAL,NO,NO VACUNADO,1 VISITA,OBSERVADO SANO,1
2026,2025-12-30,2026-01-21,12,76736,SEVILLA,ARO CENTRO TULUA,CANINO,URBANO,NO,DESCONOCIDO,1 VISITA,NO OBSERVABLE,1
2026,2025-12-30,2026-01-21,12,76736,SEVILLA,ARO CENTRO TULUA,CANINO,URBANO,NO,DESCONOCIDO,1 VISITA,SIN CLASIFICAR,1
2026,2025-12-30,2026-01-22,12,76863,VERSALLES,ARO NORTE CARTAGO,CANINO,RURAL,NO,DESCONOCIDO,1 VISITA,NO OBSERVADO,1
2026,2025-12-30,2026-01-27,12,76233,DAGUA,ARO SUR CALI,CANINO,RURAL,NO,DESCONOCIDO,1 VISITA,PERDIDO O DESAPARECIDO,1
2026,2025-12-30,2026-01-28,12,76606,RESTREPO,ARO CENTRO TULUA,CANINO,URBANO,NO,DESCONOCIDO,1 VISITA,PERDIDO O DESAPARECIDO,1
2026,2025-12-30,2026-01-30,12,76563,PRADERA,ARO SUR CALI,CANINO,URBANO,NO,DESCONOCIDO,1 VISITA,PERDIDO O DESAPARECIDO,1
2026,2025-12-31,2026-01-05,12,76036,ANDALUCIA,ARO CENTRO TULUA,CANINO,URBANO,NO,DESCONOCIDO,3 VISITAS FUERA DE 10 DÍAS O CON INCONSISTENCIA,SIN CLASIFICAR,1
2026,2025-12-31,2026-01-06,12,76248,EL CERRITO,ARO SUR CALI,FELINO,URBANO,NO,DESCONOCIDO,1 VISITA,NO OBSERVABLE,1
2026,2025-12-31,2026-01-07,12,76403,LA VICTORIA,ARO NORTE CARTAGO,CANINO,URBANO,NO,VACUNADO,1 VISITA,OBSERVADO SANO,1
2026,2025-12-31,2026-01-08,12,76041,ANSERMANUEVO,ARO NORTE CARTAGO,CANINO,URBANO,NO,VACUNADO,3 VISITAS FUERA DE 10 DÍAS O CON INCONSISTENCIA,OBSERVADO SANO,1
2026,2025-12-31,2026-01-14,12,76895,ZARZAL,ARO CENTRO TULUA,CANINO,URBANO,NO,DESCONOCIDO,1 VISITA,NO OBSERVABLE,2
2026,2025-12-31,2026-01-15,12,76306,GINEBRA,ARO SUR CALI,CANINO,URBANO,NO,DESCONOCIDO,1 VISITA,PERDIDO O DESAPARECIDO,1
2026,2025-12-31,2026-01-15,12,76377,LA CUMBRE,ARO SUR CALI,CANINO,RURAL,NO,DESCONOCIDO,1 VISITA,PERDIDO O DESAPARECIDO,2
2026,2025-12-31,2026-01-15,12,76377,LA CUMBRE,ARO SUR CALI,CANINO,URBANO,NO,DESCONOCIDO,1 VISITA,PERDIDO O DESAPARECIDO,1
2026,2025-12-31,2026-01-21,12,76736,SEVILLA,ARO CENTRO TULUA,CANINO,RURAL,NO,VACUNADO,1 VISITA,SIN CLASIFICAR,1
2026,2025-12-31,2026-01-21,12,76736,SEVILLA,ARO CENTRO TULUA,CANINO,URBANO,NO,NO VACUNADO,1 VISITA,CON SIGNOS REPORTADOS,1
2026,2025-12-31,2026-01-22,12,76250,EL DOVIO,ARO NORTE CARTAGO,CANINO,URBANO,NO,VACUNADO,1 VISITA,OBSERVADO SANO,1
2026,2025-12-31,2026-01-27,12,76233,DAGUA,ARO SUR CALI,CANINO,RURAL,NO,DESCONOCIDO,1 VISITA,SIN CLASIFICAR,1
2026,2025-12-31,2026-01-28,12,76606,RESTREPO,ARO CENTRO TULUA,CANINO,URBANO,NO,VACUNADO,1 VISITA,SIN CLASIFICAR,1
2026,2025-12-31,2026-01-30,12,76563,PRADERA,ARO SUR CALI,FELINO,URBANO,NO,NO VACUNADO,1 VISITA,PERDIDO O DESAPARECIDO,1
2026,2026-01-01,2026-01-05,1,76318,GUACARI,ARO SUR CALI,CANINO,URBANO,SI,DESCONOCIDO,1 VISITA,NO OBSERVABLE,1
2026,2026-01-01,2026-01-05,1,76400,LA UNION,ARO NORTE CARTAGO,CANINO,URBANO,SI,VACUNADO,3 VISITAS FUERA DE 10 DÍAS O CON INCONSISTENCIA,NO OBSERVABLE,1
2026,2026-01-01,2026-01-07,1,76845,ULLOA,ARO NORTE CARTAGO,CANINO,URBANO,SI,DESCONOCIDO,1 VISITA,NO OBSERVADO,1
2026,2026-01-01,2026-01-09,1,76670,SAN PEDRO,ARO CENTRO TULUA,CANINO,URBANO,NO,DESCONOCIDO,1 VISITA,SIN CLASIFICAR,1
2026,2026-01-01,2026-01-14,1,76275,FLORIDA,ARO SUR CALI,CANINO,URBANO,NO,DESCONOCIDO,1 VISITA,SIN CLASIFICAR,1
2026,2026-01-01,2026-01-14,1,76895,ZARZAL,ARO CENTRO TULUA,CANINO,URBANO,NO,DESCONOCIDO,1 VISITA,NO OBSERVABLE,1
2026,2026-01-01,2026-01-15,1,76377,LA CUMBRE,ARO SUR CALI,CANINO,RURAL,NO,DESCONOCIDO,1 VISITA,SIN CLASIFICAR,1
2026,2026-01-01,2026-01-27,1,76306,GINEBRA,ARO SUR CALI,CANINO,URBANO,NO,DESCONOCIDO,2 VISITAS,SIN CLASIFICAR,1
2026,2026-01-01,2026-01-28,1,76606,RESTREPO,ARO CENTRO TULUA,CANINO,URBANO,NO,DESCONOCIDO,1 VISITA,PERDIDO O DESAPARECIDO,1
2026,2026-01-01,2026-02-03,1,76563,PRADERA,ARO SUR CALI,CANINO,URBANO,NO,DESCONOCIDO,1 VISITA,PERDIDO O DESAPARECIDO,1
2026,2026-01-01,2026-02-05,1,76563,PRADERA,ARO SUR CALI,CANINO,URBANO,NO,DESCONOCIDO,1 VISITA,PERDIDO O DESAPARECIDO,1
2026,2026-01-01,2026-02-06,1,76275,FLORIDA,ARO SUR CALI,CANINO,URBANO,NO,DESCONOCIDO,1 VISITA,PERDIDO O DESAPARECIDO,1
2026,2026-01-02,2026-01-05,1,76126,CALIMA,ARO CENTRO TULUA,CANINO,RURAL,NO,DESCONOCIDO,1 VISITA,SIN CLASIFICAR,1
2026,2026-01-02,2026-01-05,1,76318,GUACARI,ARO SUR CALI,CANINO,RURAL,SI,DESCONOCIDO,1 VISITA,NO OBSERVABLE,1
2026,2026-01-02,2026-01-05,1,76400,LA UNION,ARO NORTE CARTAGO,CANINO,URBANO,SI,DESCONOCIDO,CUMPLE,NO OBSERVABLE,1
2026,2026-01-02,2026-01-06,1,76616,RIOFRIO,ARO CENTRO TULUA,CANINO,URBANO,NO,VACUNADO,2 VISITAS,SIN CLASIFICAR,1
2026,2026-01-02,2026-01-06,1,76869,VIJES,ARO SUR CALI,FELINO,URBANO,SI,DESCONOCIDO,1 VISITA,NO OBSERVABLE,1
2026,2026-01-02,2026-01-08,1,76041,ANSERMANUEVO,ARO NORTE CARTAGO,CANINO,URBANO,SI,DESCONOCIDO,1 VISITA,NO OBSERVADO,1
2026,2026-01-02,2026-01-09,1,76036,ANDALUCIA,ARO CENTRO TULUA,CANINO,URBANO,NO,DESCONOCIDO,1 VISITA,SIN CLASIFICAR,1
2026,2026-01-02,2026-01-14,1,76020,ALCALA,ARO NORTE CARTAGO,CANINO,URBANO,SI,DESCONOCIDO,1 VISITA,OBSERVADO SANO,1
2026,2026-01-02,2026-01-14,1,76275,FLORIDA,ARO SUR CALI,CANINO,RURAL,NO,DESCONOCIDO,1 VISITA,SIN CLASIFICAR,1
2026,2026-01-02,2026-01-14,1,76828,TRUJILLO,ARO CENTRO TULUA,CANINO,RURAL,SI,VACUNADO,2 VISITAS,SIN CLASIFICAR,1
2026,2026-01-02,2026-01-15,1,76306,GINEBRA,ARO SUR CALI,CANINO,RURAL,NO,VACUNADO,1 VISITA,CON SIGNOS REPORTADOS,1
2026,2026-01-02,2026-01-16,1,76828,TRUJILLO,ARO CENTRO TULUA,CANINO,URBANO,NO,DESCONOCIDO,1 VISITA,SIN CLASIFICAR,1
2026,2026-01-02,2026-01-20,1,76400,LA UNION,ARO NORTE CARTAGO,CANINO,URBANO,SI,DESCONOCIDO,1 VISITA,NO OBSERVABLE,1
2026,2026-01-02,2026-01-21,1,76233,DAGUA,ARO SUR CALI,CANINO,RURAL,NO,DESCONOCIDO,1 VISITA,SIN CLASIFICAR,1
2026,2026-01-02,2026-01-21,1,76736,SEVILLA,ARO CENTRO TULUA,CANINO,URBANO,SI,DESCONOCIDO,1 VISITA,NO OBSERVABLE,1
2026,2026-01-02,2026-01-27,1,76233,DAGUA,ARO SUR CALI,CANINO,RURAL,SI,DESCONOCIDO,1 VISITA,PERDIDO O DESAPARECIDO,1
2026,2026-01-03,2026-01-06,1,76400,LA UNION,ARO NORTE CARTAGO,CANINO,URBANO,NO,DESCONOCIDO,CUMPLE,NO OBSERVABLE,2
2026,2026-01-03,2026-01-07,1,76403,LA VICTORIA,ARO NORTE CARTAGO,CANINO,URBANO,NO,DESCONOCIDO,2 VISITAS,OBSERVADO SANO,1
2026,2026-01-03,2026-01-07,1,76845,ULLOA,ARO NORTE CARTAGO,CANINO,URBANO,NO,DESCONOCIDO,2 VISITAS,OBSERVADO SANO,1
2026,2026-01-03,2026-01-14,1,76036,ANDALUCIA,ARO CENTRO TULUA,CANINO,URBANO,NO,VACUNADO,1 VISITA,SIN CLASIFICAR,1
2026,2026-01-03,2026-01-14,1,76895,ZARZAL,ARO CENTRO TULUA,CANINO,URBANO,NO,DESCONOCIDO,1 VISITA,SIN CLASIFICAR,1
2026,2026-01-03,2026-01-14,1,76895,ZARZAL,ARO CENTRO TULUA,CANINO,URBANO,SI,VACUNADO,1 VISITA,SIN CLASIFICAR,1
2026,2026-01-03,2026-01-20,1,76377,LA CUMBRE,ARO SUR CALI,CANINO,RURAL,NO,DESCONOCIDO,1 VISITA,CON SIGNOS REPORTADOS,1
2026,2026-01-03,2026-01-20,1,76377,LA CUMBRE,ARO SUR CALI,CANINO,URBANO,NO,DESCONOCIDO,1 VISITA,SIN CLASIFICAR,1
2026,2026-01-03,2026-01-21,1,76233,DAGUA,ARO SUR CALI,CANINO,RURAL,NO,DESCONOCIDO,1 VISITA,PERDIDO O DESAPARECIDO,1
2026,2026-01-03,2026-01-21,1,76233,DAGUA,ARO SUR CALI,CANINO,RURAL,NO,DESCONOCIDO,1 VISITA,SIN CLASIFICAR,1
2026,2026-01-03,2026-01-21,1,76233,DAGUA,ARO SUR CALI,CANINO,RURAL,SI,DESCONOCIDO,2 VISITAS,SIN CLASIFICAR,1
2026,2026-01-03,2026-01-23,1,76890,YOTOCO,ARO CENTRO TULUA,CANINO,URBANO,NO,DESCONOCIDO,1 VISITA,PERDIDO O DESAPARECIDO,1
2026,2026-01-04,2026-01-05,1,76318,GUACARI,ARO SUR CALI,CANINO,URBANO,NO,VACUNADO,2 VISITAS,CON SIGNOS REPORTADOS,1
2026,2026-01-04,2026-01-14,1,76400,LA UNION,ARO NORTE CARTAGO,CANINO,RURAL,SI,DESCONOCIDO,1 VISITA,PERDIDO O DESAPARECIDO,1
2026,2026-01-04,2026-01-14,1,76895,ZARZAL,ARO CENTRO TULUA,CANINO,RURAL,NO,DESCONOCIDO,1 VISITA,SIN CLASIFICAR,1
2026,2026-01-04,2026-01-16,1,76113,BUGALAGRANDE,ARO CENTRO TULUA,CANINO,URBANO,NO,DESCONOCIDO,1 VISITA,SIN CLASIFICAR,1
2026,2026-01-04,2026-01-20,1,76377,LA CUMBRE,ARO SUR CALI,CANINO,RURAL,SI,DESCONOCIDO,1 VISITA,PERDIDO O DESAPARECIDO,1
2026,2026-01-04,2026-01-21,1,76233,DAGUA,ARO SUR CALI,CANINO,RURAL,SI,DESCONOCIDO,1 VISITA,SIN CLASIFICAR,1
2026,2026-01-04,2026-01-21,1,76233,DAGUA,ARO SUR CALI,OTRO,RURAL,SI,DESCONOCIDO,1 VISITA,PERDIDO O DESAPARECIDO,1
2026,2026-01-04,2026-02-04,1,76563,PRADERA,ARO SUR CALI,CANINO,URBANO,NO,DESCONOCIDO,1 VISITA,PERDIDO O DESAPARECIDO,1
2026,2026-01-04,2026-02-05,1,76563,PRADERA,ARO SUR CALI,CANINO,URBANO,NO,VACUNADO,1 VISITA,SIN CLASIFICAR,1
2026,2026-01-04,2026-05-12,1,76248,EL CERRITO,ARO SUR CALI,CANINO,URBANO,NO,DESCONOCIDO,1 VISITA,PERDIDO O DESAPARECIDO,1
2026,2026-01-05,2026-01-05,1,76318,GUACARI,ARO SUR CALI,CANINO,URBANO,NO,DESCONOCIDO,1 VISITA,NO OBSERVABLE,2
2026,2026-01-05,2026-01-07,1,76403,LA VICTORIA,ARO NORTE CARTAGO,CANINO,URBANO,SI,DESCONOCIDO,1 VISITA,PERDIDO O DESAPARECIDO,1
2026,2026-01-05,2026-01-08,1,76036,ANDALUCIA,ARO CENTRO TULUA,CANINO,URBANO,NO,NO VACUNADO,CUMPLE,SIN CLASIFICAR,1
2026,2026-01-05,2026-01-09,1,76670,SAN PEDRO,ARO CENTRO TULUA,FELINO,URBANO,SI,DESCONOCIDO,1 VISITA,SIN CLASIFICAR,1
2026,2026-01-05,2026-01-13,1,76616,RIOFRIO,ARO CENTRO TULUA,CANINO,URBANO,NO,DESCONOCIDO,1 VISITA,CALLEJERO,1
2026,2026-01-05,2026-01-14,1,76828,TRUJILLO,ARO CENTRO TULUA,FELINO,URBANO,NO,VACUNADO,2 VISITAS,SIN CLASIFICAR,1
2026,2026-01-05,2026-01-14,1,76895,ZARZAL,ARO CENTRO TULUA,CANINO,URBANO,NO,DESCONOCIDO,1 VISITA,NO OBSERVABLE,1
2026,2026-01-05,2026-01-15,1,76736,SEVILLA,ARO CENTRO TULUA,FELINO,URBANO,NO,DESCONOCIDO,1 VISITA,NO OBSERVABLE,1
2026,2026-01-05,2026-01-24,1,76233,DAGUA,ARO SUR CALI,CANINO,RURAL,SI,DESCONOCIDO,1 VISITA,SIN CLASIFICAR,1
2026,2026-01-05,2026-01-27,1,76248,EL CERRITO,ARO SUR CALI,CANINO,URBANO,NO,DESCONOCIDO,2 VISITAS,PERDIDO O DESAPARECIDO,1
2026,2026-01-05,2026-01-28,1,76606,RESTREPO,ARO CENTRO TULUA,CANINO,URBANO,NO,NO VACUNADO,1 VISITA,NO OBSERVABLE,1
