No.;CODIGO_ANTERIOR;CODIGO_SISTEMA;Latitud_X;Longitud_Y;MUNICIPIO;TIPO;CODIGO IVC2;CODIGO MUESTREO;CODIGO_AT;ID_SSPD;TIPO_SISTEMA_TRATAMIENTO;TIPO_SISTEMA_TRATAMIENTO_AGRUPADO;ALGUN_TIPO_TRATAMIENTO;LOCALIDADES ABASTECIDAS;NUMERO_LOCALIDADES;ARO;Persona Prestadora;Forma_organizativa;Registrados_SSPD;SIVICAP_Registrados_SSPD;SUSCRIPTORES;POBLACION;Ultimo_IRCA_reportado;Nivel_Riesgo_ultimo_IRCA;Fecha_Ultimo_IRCA_reportado;Punto_Toma_Ultimo_IRCA;IRCA_2020;Nivel_de_Riesgo_2020;Fecha_Ultimo_IRCA_2020;Punto_Muestreo_2020;IRCA_2021;Nivel_de_Riesgo_2021;Fecha_Ultimo_IRCA_2021;Punto_Muestreo_2021;IRCA_2022;Nivel_de_Riesgo_2022;Fecha_Ultimo_IRCA_2022;Punto_Muestreo_2022;IRCA_2023;Nivel_de_Riesgo_2023;Fecha_Ultimo_IRCA_2023;Punto_Muestreo_2023;IRCA_2024;Nivel_de_Riesgo_2024;Fecha_Ultimo_IRCA_2024;Punto_Muestreo_2024;IRCA_2025;Nivel_de_Riesgo_2025;Fecha_Ultimo_IRCA_2025;Punto_Muestreo_2025;IRCA_2026;Nivel_de_Riesgo_2026;Fecha_Ultimo_IRCA_2026;Punto_Toma_2026;IRCA_Promedio;Img_bocatoma;Nivel de Riesgo_2020;Fecha ultimo IRCA_2020;Nivel de Riesgo_2021;Fecha ultimo IRCA_2021;Nivel de Riesgo_2022;Fecha ultimo IRCA_2022;Nivel de Riesgo_2023;FECHA_IRCA_2023;Fecha_IRCA_2024;Nivel_Riesgo_2025;Punto_Toma_2025
578;65487;399;4.198853;-76.384597;TRUJILLO;DISPERSA;65487;113391;125769;;NINGUNO;Ninguno;No;LA DIAMANTINA;1;CENTRO TULUA;ASOCIACION JUNTA ADMINISTRADORA DEL ACUEDUCTO LA DIAMANTINA;AUTOGESTION;;;40;160;80.29;;26/08/2025;Grifo;79.14;ALTO;17/12/2020;Sin Dato;86.61;INVIABLE SANITARIAMENTE;03/03/2021;Sin Dato;81.87;INVIABLE SANITARIAMENTE;21/04/2022;Sin Dato;80.14;INVIABLE SANITARIAMENTE;28/03/2023;Sin Dato;56.74;ALTO;13/08/2024;Grifo;80.29;INVIABLE SANITARIAMENTE;26/08/2025;Grifo;;;;Sin Toma;77.46;;ALTO;17/12/2020;INVIABLE SANITARIAMENTE;03/03/2021;INVIABLE SANITARIAMENTE;21/04/2022;INVIABLE SANITARIAMENTE;28/03/2023;13/08/2024;INVIABLE SANITARIAMENTE;Grifo
576;113603;229;4.243206;-76.299703;TRUJILLO;DISPERSA;113603;113602;118520;;SOLO DESINFECCION;Solo desinfección;No;LA LUISA;1;CENTRO TULUA;ASOCIACION DE USUARIOS RURAL FLORESTA LA LUISA;AUTOGESTION;;;30;120;94.57;;16/06/2025;Grifo;0.00;SIN RIESGO;18/08/2020;Sin Dato;85.27;INVIABLE SANITARIAMENTE;19/04/2021;Sin Dato;93.98;INVIABLE SANITARIAMENTE;29/11/2022;Sin Dato;86.52;INVIABLE SANITARIAMENTE;15/03/2023;Sin Dato;80.29;INVIABLE SANITARIAMENTE;05/12/2024;Grifo;94.57;INVIABLE SANITARIAMENTE;16/06/2025;Grifo;;;;Sin Toma;73.44;;SIN RIESGO;18/08/2020;INVIABLE SANITARIAMENTE;19/04/2021;INVIABLE SANITARIAMENTE;29/11/2022;INVIABLE SANITARIAMENTE;15/03/2023;05/12/2024;INVIABLE SANITARIAMENTE;Grifo
581;111989;17684;4.251525;-76.307925;TRUJILLO;DISPERSA;111989;113786;120230;;SOLO DESINFECCION;Solo desinfección;No;LA MARINA;1;CENTRO TULUA;JUNTA ADMINISTRADORA DEL ACUEDUCTO LA MARINA;AUTOGESTION;;;47;188;85.27;;22/04/2026;Grifo;0.00;SIN RIESGO;18/03/2020;Sin Dato;46.51;ALTO;19/04/2021;Sin Dato;24.81;MEDIO;29/11/2022;Sin Dato;82.99;INVIABLE SANITARIAMENTE;15/03/2023;Sin Dato;30.22;MEDIO;16/10/2024;Grifo;31.58;MEDIO;21/10/2025;Grifo;85.27;INVIABLE SANITARIAMENTE;22/04/2026;Grifo;43.05;;SIN RIESGO;18/03/2020;ALTO;19/04/2021;MEDIO;29/11/2022;INVIABLE SANITARIAMENTE;15/03/2023;16/10/2024;MEDIO;Grifo
552;148309;;4.258611;-76.303889;TRUJILLO;DISPERSA;148309;;;;NINGUNO;Ninguno;No;LA MARINA ALTA;1;CENTRO TULUA;ACUEDUCTO RURAL LA MARINA ALTA;AUTOGESTION;;;16;64;78.01;;05/12/2022;Grifo;;;;Sin Dato;;;;Sin Dato;78.01;ALTO;05/12/2022;Sin Dato;;;;Sin Dato;;;;Sin Dato;;;;Sin Dato;;;;Sin Toma;78.01;;;;;;ALTO;05/12/2022;;;;;Sin Dato
568;65695;17694;4.245994;-76.311317;TRUJILLO;DISPERSA;65695;115385;125696;;SOLO DESINFECCION;Solo desinfección;No;LA MARINA, ELCHOCHO, EL REMOLINO;3;CENTRO TULUA;ASOCIACION DE USUARIOS DEL ACUEDUCTO DE LAS VEREDAS LA MARINA, ELCHOCHO, EL REMOLINO;AUTOGESTION;;;47;188;85.27;;22/04/2026;Grifo;64.33;ALTO;18/03/2020;Sin Dato;87.30;INVIABLE SANITARIAMENTE;19/04/2021;Sin Dato;22.56;MEDIO;29/11/2022;Sin Dato;29.79;MEDIO;15/03/2023;Sin Dato;79.14;ALTO;16/10/2024;Grifo;21.58;MEDIO;15/09/2025;Grifo;85.27;INVIABLE SANITARIAMENTE;22/04/2026;Grifo;55.71;;ALTO;18/03/2020;INVIABLE SANITARIAMENTE;19/04/2021;MEDIO;29/11/2022;MEDIO;15/03/2023;16/10/2024;MEDIO;Grifo
553;148315;;;;TRUJILLO;DISPERSA;148315;148312;;;NINGUNO;Ninguno;No;LA SIRIA;1;CENTRO TULUA;ACUEDUCTO RURAL LA SIRIA 1;AUTOGESTION;;;10;40;90.78;;05/12/2022;Grifo;;;;Sin Dato;;;;Sin Dato;90.78;INVIABLE SANITARIAMENTE;05/12/2022;Sin Dato;;;;Sin Dato;;;;Sin Dato;;;;Sin Dato;;;;Sin Toma;90.78;;;;;;INVIABLE SANITARIAMENTE;05/12/2022;;;;;Sin Dato
554;148312;;;;TRUJILLO;DISPERSA;148312;148315;;;NINGUNO;Ninguno;No;LA SIRIA;1;CENTRO TULUA;ACUEDUCTO RURAL LA SIRIA 2;AUTOGESTION;;;7;28;92.91;;05/12/2022;Grifo;;;;Sin Dato;;;;Sin Dato;92.91;INVIABLE SANITARIAMENTE;05/12/2022;Sin Dato;;;;Sin Dato;;;;Sin Dato;;;;Sin Dato;;;;Sin Toma;92.91;;;;;;INVIABLE SANITARIAMENTE;05/12/2022;;;;;Sin Dato
569;104102;2729;4.230769;-76.389383;TRUJILLO;CENTRO POBLADO;104102;113324;123035;;SOLUCIONES_INDIVIDUALES;Soluciones_Individuales;No;LA SONORA;1;CENTRO TULUA;ASOCIACION DE USUARIOS DEL ACUEDUCTO DEL CORREGIMIENTO DE LA SONORA - ACUASONORA;AUTOGESTION;;;35;140;86.52;;19/03/2024;Grifo;81.29;INVIABLE SANITARIAMENTE;16/12/2020;Sin Dato;87.60;INVIABLE SANITARIAMENTE;11/08/2021;Sin Dato;87.86;INVIABLE SANITARIAMENTE;29/06/2022;Sin Dato;81.29;INVIABLE SANITARIAMENTE;21/02/2023;Sin Dato;86.52;INVIABLE SANITARIAMENTE;19/03/2024;Grifo;;;;Sin Dato;;;;Sin Toma;84.91;;INVIABLE SANITARIAMENTE;16/12/2020;INVIABLE SANITARIAMENTE;11/08/2021;INVIABLE SANITARIAMENTE;29/06/2022;INVIABLE SANITARIAMENTE;21/02/2023;19/03/2024;;Sin Dato
669;150208;3548;4.225233;-76.324550;TRUJILLO;DISPERSA;150208;150920;;;NINGUNO;Ninguno;No;LAS BRUMAS;1;CENTRO TULUA;ASOCIACION DE USUARIOS ABASTECIMIENTO DE AGUA LAS BRUMAS ASOBRU;AUTOGESTION;;;6;24;57.55;;15/09/2025;Grifo;;;;Sin Dato;;;;Sin Dato;;;;Sin Dato;57.55;ALTO;24/07/2023;Sin Dato;83.56;INVIABLE SANITARIAMENTE;22/04/2024;Grifo;57.55;ALTO;15/09/2025;Grifo;;;;Sin Toma;66.22;;;;;;;;ALTO;24/07/2023;22/04/2024;ALTO;Grifo
573;125669;3314;4.172803;-76.358122;TRUJILLO;DISPERSA;125669;121846;125668;;SOLUCIONES_INDIVIDUALES;Soluciones_Individuales;No;LAS MELENAS, LA SONADORA, PUENTE ROJO;4;CENTRO TULUA;ASOCIACION DE USUARIOS DEL ACUEDUCTO RURAL DE LA VEREDA LAS MELENAS ACUAMELENAS;AUTOGESTION;;;45;180;5.50;;17/03/2026;Filtro;66.08;ALTO;23/09/2020;Sin Dato;88.98;INVIABLE SANITARIAMENTE;01/09/2021;Sin Dato;82.48;INVIABLE SANITARIAMENTE;19/10/2022;Sin Dato;78.01;ALTO;19/04/2023;Sin Dato;86.52;INVIABLE SANITARIAMENTE;22/10/2024;Grifo;;;;Sin Dato;5.50;BAJO;17/03/2026;Filtro;67.93;;ALTO;23/09/2020;INVIABLE SANITARIAMENTE;01/09/2021;INVIABLE SANITARIAMENTE;19/10/2022;ALTO;19/04/2023;22/10/2024;;Sin Dato
574;113393;400;4.193692;-76.342669;TRUJILLO;DISPERSA;113393;113394;122650;;SOLO DESINFECCION;Solo desinfección;No;LOS RANCHOS;1;CENTRO TULUA;ASOCIACION DE USUARIOS DEL ACUEDUCTO RURAL LOS RANCHOS;AUTOGESTION;;;25;100;46.63;;17/02/2026;Grifo;6.94;BAJO;10/06/2020;Sin Dato;0.00;SIN RIESGO;21/06/2021;Sin Dato;17.75;MEDIO;25/07/2022;Sin Dato;81.29;INVIABLE SANITARIAMENTE;21/02/2023;Sin Dato;89.05;INVIABLE SANITARIAMENTE;19/11/2024;Grifo;21.90;MEDIO;26/08/2025;Grifo;46.63;ALTO;17/02/2026;Grifo;37.65;;BAJO;10/06/2020;SIN RIESGO;21/06/2021;MEDIO;25/07/2022;INVIABLE SANITARIAMENTE;21/02/2023;19/11/2024;MEDIO;Grifo
579;113466;14211;4.212919;-76.393286;TRUJILLO;DISPERSA;113466;113464;125688;;NINGUNO;Ninguno;No;MARACAIBO;1;CENTRO TULUA;JUNTA ADMINISTRADORA ACUEDCUTO MANANTIAL DE VIDA;AUTOGESTION;;;27;108;87.77;;21/02/2023;Grifo;79.14;ALTO;16/12/2020;Sin Dato;85.27;INVIABLE SANITARIAMENTE;11/08/2021;Sin Dato;91.72;INVIABLE SANITARIAMENTE;25/07/2022;Sin Dato;87.77;INVIABLE SANITARIAMENTE;21/02/2023;Sin Dato;;;;Sin Dato;;;;Sin Dato;;;;Sin Toma;85.98;;ALTO;16/12/2020;INVIABLE SANITARIAMENTE;11/08/2021;INVIABLE SANITARIAMENTE;25/07/2022;INVIABLE SANITARIAMENTE;21/02/2023;;;Sin Dato
549;123647;;4.279269;-76.386053;TRUJILLO;DISPERSA;123647;;;;NINGUNO;Ninguno;No;MORAVITO;1;CENTRO TULUA;ACUEDUCTO MORAVITO;AUTOGESTION;;;13;52;56.74;;15/05/2023;Grifo;70.52;ALTO;27/07/2020;Sin Dato;85.27;INVIABLE SANITARIAMENTE;24/06/2021;Sin Dato;82.84;INVIABLE SANITARIAMENTE;27/07/2022;Sin Dato;56.74;ALTO;15/05/2023;Sin Dato;;;;Sin Dato;;;;Sin Dato;;;;Sin Toma;73.84;;ALTO;27/07/2020;INVIABLE SANITARIAMENTE;24/06/2021;INVIABLE SANITARIAMENTE;27/07/2022;ALTO;15/05/2023;;;Sin Dato
558;65481;9761;4.209736;-76.381875;TRUJILLO;DISPERSA;65481;115179;115072;;SOLO DESINFECCION;Solo desinfección;No;PUENTE BLANCO;2;CENTRO TULUA;ASOCIACION COMUNITARIA AGUA PUDEMA-PUENTE BLANCO;AUTOGESTION;;;46;230;0.00;SIN RIESGO;28/03/2023;Grifo;1.73;SIN RIESGO;10/06/2020;Sin Dato;85.27;INVIABLE SANITARIAMENTE;11/08/2021;Sin Dato;27.75;MEDIO;29/06/2022;Sin Dato;0.00;SIN RIESGO;28/03/2023;Sin Dato;;;;Sin Dato;;;;Sin Dato;;;;Sin Toma;28.69;;SIN RIESGO;10/06/2020;INVIABLE SANITARIAMENTE;11/08/2021;MEDIO;29/06/2022;SIN RIESGO;28/03/2023;;;Sin Dato
562;119015;3549;4.217708;-76.315425;TRUJILLO;DISPERSA;119015;121601;122406;;SOLO DESINFECCION;Solo desinfección;No;RIM,RAM;2;CENTRO TULUA;ASOCIACION DE USUARIOS DE ABASTO DE AGUA RIN RAN;AUTOGESTION;;;30;120;62.02;;16/06/2025;Grifo;30.00;MEDIO;18/08/2020;Sin Dato;87.60;INVIABLE SANITARIAMENTE;24/08/2021;Sin Dato;24.85;MEDIO;09/08/2022;Sin Dato;79.14;ALTO;26/01/2023;Sin Dato;0.00;SIN RIESGO;05/12/2024;Grifo;62.02;ALTO;16/06/2025;Grifo;;;;Sin Toma;47.27;;MEDIO;18/08/2020;INVIABLE SANITARIAMENTE;24/08/2021;MEDIO;09/08/2022;ALTO;26/01/2023;05/12/2024;ALTO;Grifo
557;132775;;4.219564;-76.228769;TRUJILLO;DISPERSA;132775;;132856;;NINGUNO;Ninguno;No;VERGEL;1;CENTRO TULUA;ASOCIACION AGUAS DEL VERGEL;AUTOGESTION;;;32;128;86.52;;20/06/2023;Grifo;;;;Sin Dato;85.27;INVIABLE SANITARIAMENTE;11/08/2021;Sin Dato;82.84;INVIABLE SANITARIAMENTE;25/07/2022;Sin Dato;86.52;INVIABLE SANITARIAMENTE;20/06/2023;Sin Dato;;;;Sin Dato;;;;Sin Dato;;;;Sin Toma;84.88;;;;INVIABLE SANITARIAMENTE;11/08/2021;INVIABLE SANITARIAMENTE;25/07/2022;INVIABLE SANITARIAMENTE;20/06/2023;;;Sin Dato
675;151957;5066;4.703329;-75.825675;ULLOA;DISPERSA;151957;;;;SOLUCIONES_INDIVIDUALES (22%);Soluciones_Individuales;No;CALAMONTE BAJO;1;NORTE CARTAGO;JUNTA DE ACCION COMUNAL CALAMONTE BAJO;AUTOGESTION;;;70;280;92.93;;22/04/2026;Filtro;;;;Sin Dato;;;;Sin Dato;;;;Sin Dato;;;;Sin Dato;0.00;SIN RIESGO;23/10/2024;Filtro;;;;Sin Dato;92.93;INVIABLE SANITARIAMENTE;22/04/2026;Filtro;46.46;;;;;;;;;;23/10/2024;;Sin Dato
587;89907;302;4.707928;-75.738967;ULLOA;DISPERSA;89907;106094;111428;;SOLO DESINFECCION;Solo desinfección;No;EL BRILLANTE;1;NORTE CARTAGO;JUNTA DE ACCION COMUNAL VEREDA EL BRILLANTE;AUTOGESTION;;;66;264;81.29;;10/03/2026;Grifo;24.56;MEDIO;15/09/2020;Sin Dato;0.00;SIN RIESGO;10/02/2021;Sin Dato;0.00;SIN RIESGO;27/07/2022;Sin Dato;86.52;INVIABLE SANITARIAMENTE;28/03/2023;Sin Dato;78.01;ALTO;12/06/2024;Grifo;79.14;ALTO;09/09/2025;Grifo;81.29;INVIABLE SANITARIAMENTE;10/03/2026;Grifo;49.93;;MEDIO;15/09/2020;SIN RIESGO;10/02/2021;SIN RIESGO;27/07/2022;INVIABLE SANITARIAMENTE;28/03/2023;12/06/2024;ALTO;Grifo
586;95490;304;4.710658;-75.758769;ULLOA;DISPERSA;95490;106096;111555;;SOLUCIONES_INDIVIDUALES;Soluciones_Individuales;No;SUCRE;1;NORTE CARTAGO;ASOCIACION DE USUARIOS ACUEDUCTO SUCRE;AUTOGESTION;;;20;80;53.96;;10/03/2026;Grifo;24.56;MEDIO;15/09/2020;Sin Dato;0.00;SIN RIESGO;05/04/2021;Sin Dato;19.35;MEDIO;22/02/2022;Sin Dato;23.73;MEDIO;28/03/2023;Sin Dato;42.11;ALTO;12/06/2024;Grifo;87.77;INVIABLE SANITARIAMENTE;09/09/2025;Grifo;53.96;ALTO;10/03/2026;Grifo;35.93;;MEDIO;15/09/2020;SIN RIESGO;05/04/2021;MEDIO;22/02/2022;MEDIO;28/03/2023;12/06/2024;INVIABLE SANITARIAMENTE;Grifo
600;81277;17263;4.605578;-76.275133;VERSALLES;DISPERSA;81277;116869;125593;;NINGUNO;Ninguno;No;BUENA VISTA;2;NORTE CARTAGO;JUNTA ADMINISTRADORA RURAL BUENA VISTA;AUTOGESTION;;;25;100;78.01;;10/05/2023;Grifo;89.71;INVIABLE SANITARIAMENTE;23/11/2020;Sin Dato;80.81;INVIABLE SANITARIAMENTE;17/08/2021;Sin Dato;;;;Sin Dato;78.01;ALTO;10/05/2023;Sin Dato;;;;Sin Dato;;;;Sin Dato;;;;Sin Toma;82.84;;INVIABLE SANITARIAMENTE;23/11/2020;INVIABLE SANITARIAMENTE;17/08/2021;;;ALTO;10/05/2023;;;Sin Dato
597;94478;1278;;;VERSALLES;DISPERSA;94478;106122;130716;;NINGUNO;Ninguno;No;CALAMAR;1;NORTE CARTAGO;JUNTA ADMINISTRADORA ACUEDUCTO CALAMAR;AUTOGESTION;;;17;68;85.27;;25/06/2025;Grifo;;;;Sin Dato;78.13;ALTO;22/02/2021;Sin Dato;86.52;INVIABLE SANITARIAMENTE;20/09/2022;Sin Dato;79.14;ALTO;21/02/2023;Sin Dato;79.14;ALTO;27/08/2024;Grifo;85.27;INVIABLE SANITARIAMENTE;25/06/2025;Grifo;;;;Sin Toma;81.64;;;;ALTO;22/02/2021;INVIABLE SANITARIAMENTE;20/09/2022;ALTO;21/02/2023;27/08/2024;INVIABLE SANITARIAMENTE;Grifo
598;87874;1259;4.614989;-76.153194;VERSALLES;CENTRO POBLADO;87874;106119;125368;;SOLO DESINFECCION;Solo desinfección;No;CAMPOALEGRE;1;NORTE CARTAGO;JUNTA ADMINISTRADORA ACUEDUCTO LA PRIMAVERA- CAMPO ALEGRE;AUTOGESTION;;;30;120;94.57;;20/04/2026;Grifo;87.14;INVIABLE SANITARIAMENTE;31/08/2020;Sin Dato;80.81;INVIABLE SANITARIAMENTE;24/06/2021;Sin Dato;87.77;INVIABLE SANITARIAMENTE;31/08/2022;Sin Dato;87.77;INVIABLE SANITARIAMENTE;21/02/2023;Sin Dato;95.62;INVIABLE SANITARIAMENTE;19/11/2024;Grifo;86.61;INVIABLE SANITARIAMENTE;23/07/2025;Grifo;94.57;INVIABLE SANITARIAMENTE;20/04/2026;Grifo;88.61;;INVIABLE SANITARIAMENTE;31/08/2020;INVIABLE SANITARIAMENTE;24/06/2021;INVIABLE SANITARIAMENTE;31/08/2022;INVIABLE SANITARIAMENTE;21/02/2023;19/11/2024;INVIABLE SANITARIAMENTE;Grifo
590;102758;1951;4.632014;-76.138508;VERSALLES;DISPERSA;102758;109274;109632;;NINGUNO;Ninguno;No;COCNUCO RED #1;3;NORTE CARTAGO;ASOCIACIEN DE USUARIOS DEL ACUEDUCTO RURAL DE LA VEREDA COCONUCO RED 1;AUTOGESTION;;;30;120;91.73;;17/02/2026;Grifo;87.14;INVIABLE SANITARIAMENTE;31/08/2020;Sin Dato;86.87;INVIABLE SANITARIAMENTE;24/06/2021;Sin Dato;90.78;INVIABLE SANITARIAMENTE;20/09/2022;Sin Dato;87.77;INVIABLE SANITARIAMENTE;14/08/2023;Sin Dato;85.71;INVIABLE SANITARIAMENTE;16/10/2024;Grifo;90.37;INVIABLE SANITARIAMENTE;25/11/2025;Grifo;91.73;INVIABLE SANITARIAMENTE;17/02/2026;Grifo;88.62;;INVIABLE SANITARIAMENTE;31/08/2020;INVIABLE SANITARIAMENTE;24/06/2021;INVIABLE SANITARIAMENTE;20/09/2022;INVIABLE SANITARIAMENTE;14/08/2023;16/10/2024;INVIABLE SANITARIAMENTE;Grifo
591;115292;1950;4.630372;-76.139822;VERSALLES;DISPERSA;115292;;113322;;SOLO DESINFECCION;Solo desinfección;No;COCONUCO RED #2;3;NORTE CARTAGO;ASOCIACIEN DE USUARIOS DEL ACUEDUCTO RURAL DE LA VEREDA COCONUCO RED 2;AUTOGESTION;;;15;60;91.73;;17/02/2026;Grifo;87.14;INVIABLE SANITARIAMENTE;31/08/2020;Sin Dato;75.95;ALTO;24/06/2021;Sin Dato;87.07;INVIABLE SANITARIAMENTE;10/10/2022;Sin Dato;86.52;INVIABLE SANITARIAMENTE;27/11/2023;Sin Dato;85.71;INVIABLE SANITARIAMENTE;16/10/2024;Grifo;90.37;INVIABLE SANITARIAMENTE;25/11/2025;Grifo;91.73;INVIABLE SANITARIAMENTE;17/02/2026;Grifo;86.36;;INVIABLE SANITARIAMENTE;31/08/2020;ALTO;24/06/2021;INVIABLE SANITARIAMENTE;10/10/2022;INVIABLE SANITARIAMENTE;27/11/2023;16/10/2024;INVIABLE SANITARIAMENTE;Grifo
