CODIGO_MUESTRA_SIVICAP,ANIO,FECHA_TOMA,MUNICIPIO,PERSONA_PRESTADORA,SISTEMA_DISTRIBUCION,CODIGO_SISTEMA,TIPO_DISPOSITIVO_AJUSTADO,ANALITOS_EVALUADOS,ANALITOS_MOSTRADOS,NO_ACEPTABLES,IRCA_MUESTRA,IRCA_NUM,NIVEL_RIESGO,RIESGO_MUESTRA,NORMAS_APLICADAS
6447,2020,2020-03-16,ANDALUCIA,SOCIEDAD DE ACUEDUCTOS Y ALCANTARILLADOS DEL VALLE DEL CAUCA S.A. E.S.P. ACUAVALLE S.A. E.S.P. - ANDALUCIA,ACUAVALLE S.A. E.S.P. - ANDALUCIA,58650,Grifo,15,17,0,0.0,0.0,SIN RIESGO,SIN RIESGO,Resolución 2115 de 2007
6622,2020,2020-03-16,ANDALUCIA,SOCIEDAD DE ACUEDUCTOS Y ALCANTARILLADOS DEL VALLE DEL CAUCA S.A. E.S.P. ACUAVALLE S.A. E.S.P. - ANDALUCIA,ACUAVALLE S.A. E.S.P. - ANDALUCIA,58650,Grifo,15,17,0,0.0,0.0,SIN RIESGO,SIN RIESGO,Resolución 2115 de 2007
7457,2020,2020-04-21,ANDALUCIA,SOCIEDAD DE ACUEDUCTOS Y ALCANTARILLADOS DEL VALLE DEL CAUCA S.A. E.S.P. ACUAVALLE S.A. E.S.P. - ANDALUCIA,ACUAVALLE S.A. E.S.P. - ANDALUCIA,58650,Grifo,16,18,0,0.0,0.0,SIN RIESGO,SIN RIESGO,Resolución 2115 de 2007
7458,2020,2020-04-21,ANDALUCIA,SOCIEDAD DE ACUEDUCTOS Y ALCANTARILLADOS DEL VALLE DEL CAUCA S.A. E.S.P. ACUAVALLE S.A. E.S.P. - ANDALUCIA,ACUAVALLE S.A. E.S.P. - ANDALUCIA,58650,Grifo,16,18,0,0.0,0.0,SIN RIESGO,SIN RIESGO,Resolución 2115 de 2007
7459,2020,2020-04-21,ANDALUCIA,SOCIEDAD DE ACUEDUCTOS Y ALCANTARILLADOS DEL VALLE DEL CAUCA S.A. E.S.P. ACUAVALLE S.A. E.S.P. - ANDALUCIA,ACUAVALLE S.A. E.S.P. - ANDALUCIA,58650,Grifo,16,18,0,0.0,0.0,SIN RIESGO,SIN RIESGO,Resolución 2115 de 2007
7460,2020,2020-04-21,ANDALUCIA,SOCIEDAD DE ACUEDUCTOS Y ALCANTARILLADOS DEL VALLE DEL CAUCA S.A. E.S.P. ACUAVALLE S.A. E.S.P. - ANDALUCIA,ACUAVALLE S.A. E.S.P. - ANDALUCIA,58650,Grifo,16,18,0,0.0,0.0,SIN RIESGO,SIN RIESGO,Resolución 2115 de 2007
7462,2020,2020-04-21,ANDALUCIA,SOCIEDAD DE ACUEDUCTOS Y ALCANTARILLADOS DEL VALLE DEL CAUCA S.A. E.S.P. ACUAVALLE S.A. E.S.P. - ANDALUCIA,ACUAVALLE S.A. E.S.P. - ANDALUCIA,58650,Grifo,16,18,0,0.0,0.0,SIN RIESGO,SIN RIESGO,Resolución 2115 de 2007
8504,2020,2020-05-13,ANDALUCIA,SOCIEDAD DE ACUEDUCTOS Y ALCANTARILLADOS DEL VALLE DEL CAUCA S.A. E.S.P. ACUAVALLE S.A. E.S.P. - ANDALUCIA,ACUAVALLE S.A. E.S.P. - ANDALUCIA,58650,Grifo,16,18,0,0.0,0.0,SIN RIESGO,SIN RIESGO,Resolución 2115 de 2007
8505,2020,2020-05-13,ANDALUCIA,SOCIEDAD DE ACUEDUCTOS Y ALCANTARILLADOS DEL VALLE DEL CAUCA S.A. E.S.P. ACUAVALLE S.A. E.S.P. - ANDALUCIA,ACUAVALLE S.A. E.S.P. - ANDALUCIA,58650,Grifo,16,18,0,0.0,0.0,SIN RIESGO,SIN RIESGO,Resolución 2115 de 2007
8506,2020,2020-05-13,ANDALUCIA,SOCIEDAD DE ACUEDUCTOS Y ALCANTARILLADOS DEL VALLE DEL CAUCA S.A. E.S.P. ACUAVALLE S.A. E.S.P. - ANDALUCIA,ACUAVALLE S.A. E.S.P. - ANDALUCIA,58650,Grifo,16,18,0,0.0,0.0,SIN RIESGO,SIN RIESGO,Resolución 2115 de 2007
8507,2020,2020-05-13,ANDALUCIA,SOCIEDAD DE ACUEDUCTOS Y ALCANTARILLADOS DEL VALLE DEL CAUCA S.A. E.S.P. ACUAVALLE S.A. E.S.P. - ANDALUCIA,ACUAVALLE S.A. E.S.P. - ANDALUCIA,58650,Grifo,16,18,0,0.0,0.0,SIN RIESGO,SIN RIESGO,Resolución 2115 de 2007
8508,2020,2020-05-13,ANDALUCIA,SOCIEDAD DE ACUEDUCTOS Y ALCANTARILLADOS DEL VALLE DEL CAUCA S.A. E.S.P. ACUAVALLE S.A. E.S.P. - ANDALUCIA,ACUAVALLE S.A. E.S.P. - ANDALUCIA,58650,Grifo,16,18,0,0.0,0.0,SIN RIESGO,SIN RIESGO,Resolución 2115 de 2007
9657,2020,2020-06-08,ANDALUCIA,SOCIEDAD DE ACUEDUCTOS Y ALCANTARILLADOS DEL VALLE DEL CAUCA S.A. E.S.P. ACUAVALLE S.A. E.S.P. - ANDALUCIA,ACUAVALLE S.A. E.S.P. - ANDALUCIA,58650,Grifo,16,18,0,0.0,0.0,SIN RIESGO,SIN RIESGO,Resolución 2115 de 2007
9658,2020,2020-06-08,ANDALUCIA,SOCIEDAD DE ACUEDUCTOS Y ALCANTARILLADOS DEL VALLE DEL CAUCA S.A. E.S.P. ACUAVALLE S.A. E.S.P. - ANDALUCIA,ACUAVALLE S.A. E.S.P. - ANDALUCIA,58650,Grifo,16,18,0,0.0,0.0,SIN RIESGO,SIN RIESGO,Resolución 2115 de 2007
9661,2020,2020-06-08,ANDALUCIA,SOCIEDAD DE ACUEDUCTOS Y ALCANTARILLADOS DEL VALLE DEL CAUCA S.A. E.S.P. ACUAVALLE S.A. E.S.P. - ANDALUCIA,ACUAVALLE S.A. E.S.P. - ANDALUCIA,58650,Grifo,16,18,0,0.0,0.0,SIN RIESGO,SIN RIESGO,Resolución 2115 de 2007
9664,2020,2020-06-08,ANDALUCIA,SOCIEDAD DE ACUEDUCTOS Y ALCANTARILLADOS DEL VALLE DEL CAUCA S.A. E.S.P. ACUAVALLE S.A. E.S.P. - ANDALUCIA,ACUAVALLE S.A. E.S.P. - ANDALUCIA,58650,Grifo,16,18,0,0.0,0.0,SIN RIESGO,SIN RIESGO,Resolución 2115 de 2007
9667,2020,2020-06-08,ANDALUCIA,SOCIEDAD DE ACUEDUCTOS Y ALCANTARILLADOS DEL VALLE DEL CAUCA S.A. E.S.P. ACUAVALLE S.A. E.S.P. - ANDALUCIA,ACUAVALLE S.A. E.S.P. - ANDALUCIA,58650,Grifo,16,18,0,0.0,0.0,SIN RIESGO,SIN RIESGO,Resolución 2115 de 2007
13875,2020,2020-07-29,ANDALUCIA,ASOCIACION RURAL COMUNITARIA DE AGUA POTABLE Y SANEAMIENTO BASICO DEL CORREGIMIENTO DE ALTA FLOR - ASOACUAFLOR,ACUEDUCTO ALTA FLOR,62446,Grifo,16,18,5,70.52,70.52,ALTO,ALTO,Resolución 2115 de 2007
6387,2020,2020-03-04,ANDALUCIA,ASOCIACION RURAL COMUNITARIA DE AGUA POTABLE Y SANEAMIENTO BASICO DEL CORREGIMIENTO DE ALTA FLOR - ASOACUAFLOR,ACUEDUCTO ALTA FLOR,62446,Grifo,15,17,4,64.33,64.33,ALTO,ALTO,Resolución 2115 de 2007
13876,2020,2020-07-29,ANDALUCIA,ACUEDUCTO RURAL EL PLACER,ACUEDUCTO EL PLACER,102222,Grifo,16,18,1,6.94,6.94,BAJO,BAJO,Resolución 2115 de 2007
13880,2020,2020-07-29,ANDALUCIA,ACUEDUCTO RURAL COMUNITARIO LA UNION CASCAJERO,ACUEDUCTO LA UNION CASCAJERO,62256,Grifo,16,18,5,70.52,70.52,ALTO,ALTO,Resolución 2115 de 2007
6379,2020,2020-03-04,ANDALUCIA,ACUEDUCTO RURAL COMUNITARIO LA UNION CASCAJERO,ACUEDUCTO LA UNION CASCAJERO,62256,Grifo,15,17,4,64.33,64.33,ALTO,ALTO,Resolución 2115 de 2007
13879,2020,2020-07-29,ANDALUCIA,ACUEDUCTO RURAL PARDO ALTO,ACUEDUCTO PARDO ALTO,64871,Grifo,16,18,1,6.94,6.94,BAJO,BAJO,Resolución 2115 de 2007
6407,2020,2020-03-04,ANDALUCIA,ACUEDUCTO RURAL PARDO ALTO,ACUEDUCTO PARDO ALTO,64871,Grifo,15,17,2,1.75,1.75,SIN RIESGO,SIN RIESGO,Resolución 2115 de 2007
13877,2020,2020-07-29,ANDALUCIA,ACUEDUCTO RURAL POTRERILLO,ACUEDUCTO POTRERILLO,61992,Grifo,16,18,6,65.32,65.32,ALTO,ALTO,Resolución 2115 de 2007
6606,2020,2020-03-04,ANDALUCIA,ACUEDUCTO RURAL POTRERILLO,ACUEDUCTO POTRERILLO,61992,Grifo,15,17,5,81.87,81.87,INVIABLE SANITARIAMENTE,INVIABLE SANITARIAMENTE,Resolución 2115 de 2007
12152,2020,2020-07-06,ANSERMANUEVO,SOCIEDAD DE ACUEDUCTOS Y ALCANTARILLADOS DEL VALLE DEL CAUCA S.A. E.S.P. ACUAVALLE S.A. E.S.P.-ANSERMANUEVO,ACUAVALLE S.A. E.S.P- ANSERMANUEVO,86244,Grifo,16,18,0,0.0,0.0,SIN RIESGO,SIN RIESGO,Resolución 2115 de 2007
12153,2020,2020-07-06,ANSERMANUEVO,SOCIEDAD DE ACUEDUCTOS Y ALCANTARILLADOS DEL VALLE DEL CAUCA S.A. E.S.P. ACUAVALLE S.A. E.S.P.-ANSERMANUEVO,ACUAVALLE S.A. E.S.P- ANSERMANUEVO,86244,Grifo,16,18,0,0.0,0.0,SIN RIESGO,SIN RIESGO,Resolución 2115 de 2007
15083,2020,2020-08-10,ANSERMANUEVO,SOCIEDAD DE ACUEDUCTOS Y ALCANTARILLADOS DEL VALLE DEL CAUCA S.A. E.S.P. ACUAVALLE S.A. E.S.P.-ANSERMANUEVO,ACUAVALLE S.A. E.S.P- ANSERMANUEVO,86244,Grifo,15,15,0,0.0,0.0,SIN RIESGO,SIN RIESGO,Resolución 2115 de 2007
15085,2020,2020-08-10,ANSERMANUEVO,SOCIEDAD DE ACUEDUCTOS Y ALCANTARILLADOS DEL VALLE DEL CAUCA S.A. E.S.P. ACUAVALLE S.A. E.S.P.-ANSERMANUEVO,ACUAVALLE S.A. E.S.P- ANSERMANUEVO,86244,Grifo,15,15,0,0.0,0.0,SIN RIESGO,SIN RIESGO,Resolución 2115 de 2007
28718,2020,2020-11-11,ANSERMANUEVO,SOCIEDAD DE ACUEDUCTOS Y ALCANTARILLADOS DEL VALLE DEL CAUCA S.A. E.S.P. ACUAVALLE S.A. E.S.P.-ANSERMANUEVO,ACUAVALLE S.A. E.S.P- ANSERMANUEVO,86244,Grifo,14,16,0,0.0,0.0,SIN RIESGO,SIN RIESGO,Resolución 2115 de 2007
28720,2020,2020-11-11,ANSERMANUEVO,SOCIEDAD DE ACUEDUCTOS Y ALCANTARILLADOS DEL VALLE DEL CAUCA S.A. E.S.P. ACUAVALLE S.A. E.S.P.-ANSERMANUEVO,ACUAVALLE S.A. E.S.P- ANSERMANUEVO,86244,Grifo,14,16,0,0.0,0.0,SIN RIESGO,SIN RIESGO,Resolución 2115 de 2007
36342,2020,2020-12-14,ANSERMANUEVO,SOCIEDAD DE ACUEDUCTOS Y ALCANTARILLADOS DEL VALLE DEL CAUCA S.A. E.S.P. ACUAVALLE S.A. E.S.P.-ANSERMANUEVO,ACUAVALLE S.A. E.S.P- ANSERMANUEVO,86244,Grifo,13,15,0,0.0,0.0,SIN RIESGO,SIN RIESGO,Resolución 2115 de 2007
36344,2020,2020-12-14,ANSERMANUEVO,SOCIEDAD DE ACUEDUCTOS Y ALCANTARILLADOS DEL VALLE DEL CAUCA S.A. E.S.P. ACUAVALLE S.A. E.S.P.-ANSERMANUEVO,ACUAVALLE S.A. E.S.P- ANSERMANUEVO,86244,Grifo,13,15,0,0.0,0.0,SIN RIESGO,SIN RIESGO,Resolución 2115 de 2007
4454,2020,2020-01-30,ANSERMANUEVO,SOCIEDAD DE ACUEDUCTOS Y ALCANTARILLADOS DEL VALLE DEL CAUCA S.A. E.S.P. ACUAVALLE S.A. E.S.P.-ANSERMANUEVO,ACUAVALLE S.A. E.S.P- ANSERMANUEVO,86244,Grifo,12,12,0,0.0,0.0,SIN RIESGO,SIN RIESGO,Resolución 2115 de 2007
4455,2020,2020-01-30,ANSERMANUEVO,SOCIEDAD DE ACUEDUCTOS Y ALCANTARILLADOS DEL VALLE DEL CAUCA S.A. E.S.P. ACUAVALLE S.A. E.S.P.-ANSERMANUEVO,ACUAVALLE S.A. E.S.P- ANSERMANUEVO,86244,Grifo,12,12,0,0.0,0.0,SIN RIESGO,SIN RIESGO,Resolución 2115 de 2007
4677,2020,2020-02-17,ANSERMANUEVO,SOCIEDAD DE ACUEDUCTOS Y ALCANTARILLADOS DEL VALLE DEL CAUCA S.A. E.S.P. ACUAVALLE S.A. E.S.P.-ANSERMANUEVO,ACUAVALLE S.A. E.S.P- ANSERMANUEVO,86244,Grifo,15,17,0,0.0,0.0,SIN RIESGO,SIN RIESGO,Resolución 2115 de 2007
4678,2020,2020-02-17,ANSERMANUEVO,SOCIEDAD DE ACUEDUCTOS Y ALCANTARILLADOS DEL VALLE DEL CAUCA S.A. E.S.P. ACUAVALLE S.A. E.S.P.-ANSERMANUEVO,ACUAVALLE S.A. E.S.P- ANSERMANUEVO,86244,Grifo,15,17,0,0.0,0.0,SIN RIESGO,SIN RIESGO,Resolución 2115 de 2007
47747,2020,2020-09-02,ANSERMANUEVO,SOCIEDAD DE ACUEDUCTOS Y ALCANTARILLADOS DEL VALLE DEL CAUCA S.A. E.S.P. ACUAVALLE S.A. E.S.P.-ANSERMANUEVO,ACUAVALLE S.A. E.S.P- ANSERMANUEVO,86244,Grifo,16,18,0,0.0,0.0,SIN RIESGO,SIN RIESGO,Resolución 2115 de 2007
52689,2020,2020-09-02,ANSERMANUEVO,SOCIEDAD DE ACUEDUCTOS Y ALCANTARILLADOS DEL VALLE DEL CAUCA S.A. E.S.P. ACUAVALLE S.A. E.S.P.-ANSERMANUEVO,ACUAVALLE S.A. E.S.P- ANSERMANUEVO,86244,Grifo,17,19,1,3.35,3.35,SIN RIESGO,SIN RIESGO,Resolución 2115 de 2007
5370,2020,2020-03-03,ANSERMANUEVO,SOCIEDAD DE ACUEDUCTOS Y ALCANTARILLADOS DEL VALLE DEL CAUCA S.A. E.S.P. ACUAVALLE S.A. E.S.P.-ANSERMANUEVO,ACUAVALLE S.A. E.S.P- ANSERMANUEVO,86244,Grifo,15,17,0,0.0,0.0,SIN RIESGO,SIN RIESGO,Resolución 2115 de 2007
5371,2020,2020-03-03,ANSERMANUEVO,SOCIEDAD DE ACUEDUCTOS Y ALCANTARILLADOS DEL VALLE DEL CAUCA S.A. E.S.P. ACUAVALLE S.A. E.S.P.-ANSERMANUEVO,ACUAVALLE S.A. E.S.P- ANSERMANUEVO,86244,Grifo,15,17,0,0.0,0.0,SIN RIESGO,SIN RIESGO,Resolución 2115 de 2007
6562,2020,2020-04-07,ANSERMANUEVO,SOCIEDAD DE ACUEDUCTOS Y ALCANTARILLADOS DEL VALLE DEL CAUCA S.A. E.S.P. ACUAVALLE S.A. E.S.P.-ANSERMANUEVO,ACUAVALLE S.A. E.S.P- ANSERMANUEVO,86244,Grifo,16,18,0,0.0,0.0,SIN RIESGO,SIN RIESGO,Resolución 2115 de 2007
6564,2020,2020-04-07,ANSERMANUEVO,SOCIEDAD DE ACUEDUCTOS Y ALCANTARILLADOS DEL VALLE DEL CAUCA S.A. E.S.P. ACUAVALLE S.A. E.S.P.-ANSERMANUEVO,ACUAVALLE S.A. E.S.P- ANSERMANUEVO,86244,Grifo,16,18,0,0.0,0.0,SIN RIESGO,SIN RIESGO,Resolución 2115 de 2007
8694,2020,2020-05-11,ANSERMANUEVO,SOCIEDAD DE ACUEDUCTOS Y ALCANTARILLADOS DEL VALLE DEL CAUCA S.A. E.S.P. ACUAVALLE S.A. E.S.P.-ANSERMANUEVO,ACUAVALLE S.A. E.S.P- ANSERMANUEVO,86244,Grifo,16,18,0,0.0,0.0,SIN RIESGO,SIN RIESGO,Resolución 2115 de 2007
8696,2020,2020-05-11,ANSERMANUEVO,SOCIEDAD DE ACUEDUCTOS Y ALCANTARILLADOS DEL VALLE DEL CAUCA S.A. E.S.P. ACUAVALLE S.A. E.S.P.-ANSERMANUEVO,ACUAVALLE S.A. E.S.P- ANSERMANUEVO,86244,Grifo,16,18,0,0.0,0.0,SIN RIESGO,SIN RIESGO,Resolución 2115 de 2007
9701,2020,2020-06-03,ANSERMANUEVO,SOCIEDAD DE ACUEDUCTOS Y ALCANTARILLADOS DEL VALLE DEL CAUCA S.A. E.S.P. ACUAVALLE S.A. E.S.P.-ANSERMANUEVO,ACUAVALLE S.A. E.S.P- ANSERMANUEVO,86244,Grifo,16,18,0,0.0,0.0,SIN RIESGO,SIN RIESGO,Resolución 2115 de 2007
9702,2020,2020-06-03,ANSERMANUEVO,SOCIEDAD DE ACUEDUCTOS Y ALCANTARILLADOS DEL VALLE DEL CAUCA S.A. E.S.P. ACUAVALLE S.A. E.S.P.-ANSERMANUEVO,ACUAVALLE S.A. E.S.P- ANSERMANUEVO,86244,Grifo,16,18,0,0.0,0.0,SIN RIESGO,SIN RIESGO,Resolución 2115 de 2007
13033,2020,2020-07-08,ANSERMANUEVO,JUNTA DE ADMINISTRACION COMUAL LA ESPERANZA ,ACUEDUCTO  LA  ESPERANZA ,97410,Grifo,16,18,4,63.58,63.58,ALTO,ALTO,Resolución 2115 de 2007
29266,2020,2020-09-30,ANSERMANUEVO,JUNTA DE ADMINISTRACION COMUAL LA ESPERANZA ,ACUEDUCTO  LA  ESPERANZA ,97410,Grifo,15,17,0,0.0,0.0,SIN RIESGO,SIN RIESGO,Resolución 2115 de 2007
4769,2020,2020-02-12,ANSERMANUEVO,JUNTA DE ADMINISTRACION COMUAL LA ESPERANZA ,ACUEDUCTO  LA  ESPERANZA ,97410,Grifo,15,17,4,64.33,64.33,ALTO,ALTO,Resolución 2115 de 2007
28733,2020,2020-11-12,ANSERMANUEVO,ACUEDUCTO RURAL EL DIAMANTE,ACUEDUCTO EL DIAMANTE,126849,Grifo,14,16,6,89.94,89.94,INVIABLE SANITARIAMENTE,INVIABLE SANITARIAMENTE,Resolución 2115 de 2007
10922,2020,2020-06-24,ANSERMANUEVO,ASOCIACION DE USUARIOS DEL ACUEDUCTO EL VERGEL ,ACUEDUCTO EL VERGEL ,86924,Grifo,16,18,4,63.58,63.58,ALTO,ALTO,Resolución 2115 de 2007
13038,2020,2020-07-08,ANSERMANUEVO,JUNTA ADMINISTRADORA ACUEDUCTO RURAL EL VILLAR,ACUEDUCTO EL VILLAR,80699,Grifo,16,18,4,63.58,63.58,ALTO,ALTO,Resolución 2115 de 2007
29271,2020,2020-09-30,ANSERMANUEVO,JUNTA ADMINISTRADORA ACUEDUCTO RURAL EL VILLAR,ACUEDUCTO EL VILLAR,80699,Grifo,15,17,0,0.0,0.0,SIN RIESGO,SIN RIESGO,Resolución 2115 de 2007
4761,2020,2020-02-12,ANSERMANUEVO,JUNTA ADMINISTRADORA ACUEDUCTO RURAL EL VILLAR,ACUEDUCTO EL VILLAR,80699,Grifo,15,17,0,0.0,0.0,SIN RIESGO,SIN RIESGO,Resolución 2115 de 2007
29272,2020,2020-08-26,ANSERMANUEVO,ASOCIACION GESTORA COMUNITARIA DEL AGUA DEL CORREGIMIENTO LA CABAÑA,ACUEDUCTO LA CABAÑA,80702,Grifo,16,18,4,63.58,63.58,ALTO,ALTO,Resolución 2115 de 2007
4763,2020,2020-02-12,ANSERMANUEVO,ASOCIACION GESTORA COMUNITARIA DEL AGUA DEL CORREGIMIENTO LA CABAÑA,ACUEDUCTO LA CABAÑA,80702,Grifo,15,17,4,42.11,42.11,ALTO,ALTO,Resolución 2115 de 2007
13041,2020,2020-07-08,ANSERMANUEVO,ASOCIACION GESTIÓN COMUNITARIA DE AGUA DE LA COMUNIDAD VEREDA LA DIVISA,ACUEDUCTO LA DIVISA,102412,Grifo,16,18,4,63.58,63.58,ALTO,ALTO,Resolución 2115 de 2007
29273,2020,2020-09-30,ANSERMANUEVO,ASOCIACION GESTIÓN COMUNITARIA DE AGUA DE LA COMUNIDAD VEREDA LA DIVISA,ACUEDUCTO LA DIVISA,102412,Grifo,15,17,4,64.33,64.33,ALTO,ALTO,Resolución 2115 de 2007
29265,2020,2020-09-30,ANSERMANUEVO,ACUEDUCTO COMUNITARIO LA HONDURA ,ACUEDUCTO LA HONDURA,81281,Grifo,15,17,2,24.56,24.56,MEDIO,MEDIO,Resolución 2115 de 2007
4767,2020,2020-02-12,ANSERMANUEVO,ACUEDUCTO COMUNITARIO LA HONDURA ,ACUEDUCTO LA HONDURA,81281,Grifo,15,17,0,0.0,0.0,SIN RIESGO,SIN RIESGO,Resolución 2115 de 2007
29269,2020,2020-08-26,ANSERMANUEVO,ASOCIACIÓN GESTIÓN COMUNITARIA DEL AGUA DE LA COMUNIDAD RURAL  LA POPALITA ,ACUEDUCTO LA POPALITA ,88266,Grifo,16,18,4,63.58,63.58,ALTO,ALTO,Resolución 2115 de 2007
7667,2020,2020-04-27,ANSERMANUEVO,ASOCIACIÓN GESTIÓN COMUNITARIA DEL AGUA DE LA COMUNIDAD RURAL  LA POPALITA ,ACUEDUCTO LA POPALITA ,88266,Grifo,16,18,4,63.58,63.58,ALTO,ALTO,Resolución 2115 de 2007
29267,2020,2020-08-26,ANSERMANUEVO,ACUEDUCTO VEREDA LAS PALOMAS-EL BOSQUE                   ,ACUEDUCTO LAS PALOMAS EL BOSQUE,103903,Grifo,16,18,4,63.58,63.58,ALTO,ALTO,Resolución 2115 de 2007
4760,2020,2020-02-12,ANSERMANUEVO,ASOCIACION GESTORA COMUNITARIA DEL AGUA DE LA COMUNIDAD RURAL REAL PLACER,ACUEDUCTO REAL PLACER,110255,Grifo,15,17,0,0.0,0.0,SIN RIESGO,SIN RIESGO,Resolución 2115 de 2007
29268,2020,2020-08-26,ANSERMANUEVO,ACUEDUCTO EL CASTILLO,ACUEDUCTO RURAL EL CASTILLO ALTO Y BAJO ,110129,Grifo,16,18,4,63.58,63.58,ALTO,ALTO,Resolución 2115 de 2007
7666,2020,2020-04-27,ANSERMANUEVO,ACUEDUCTO EL CASTILLO,ACUEDUCTO RURAL EL CASTILLO ALTO Y BAJO ,110129,Grifo,16,18,0,0.0,0.0,SIN RIESGO,SIN RIESGO,Resolución 2115 de 2007
29264,2020,2020-09-30,ANSERMANUEVO,ACUEDUCTO COMUNITARIO SALAZAR,ACUEDUCTO SALAZAR,81280,Grifo,15,17,0,0.0,0.0,SIN RIESGO,SIN RIESGO,Resolución 2115 de 2007
4765,2020,2020-02-12,ANSERMANUEVO,ACUEDUCTO COMUNITARIO SALAZAR,ACUEDUCTO SALAZAR,81280,Grifo,15,17,2,24.56,24.56,MEDIO,MEDIO,Resolución 2115 de 2007
28732,2020,2020-11-12,ANSERMANUEVO,ASOCIACIÓN DE USURIOS DEL ACUEDUCTO DEL ROBLE,ACUEDUCTOS DEL ROBLE SISTEMA #1 SAN AGUSTIN,81560,Grifo,14,16,5,72.19,72.19,ALTO,ALTO,Resolución 2115 de 2007
7668,2020,2020-04-27,ANSERMANUEVO,ASOCIACIÓN DE USURIOS DEL ACUEDUCTO DEL ROBLE,ACUEDUCTOS DEL ROBLE SISTEMA #1 SAN AGUSTIN,81560,Grifo,16,18,4,63.58,63.58,ALTO,ALTO,Resolución 2115 de 2007
28730,2020,2020-11-12,ANSERMANUEVO,ASOCIACIÓN DE USURIOS DEL ACUEDUCTO DEL ROBLE,ACUEDUCTOS DEL ROBLE SISTEMA #2 EL ROBLE,60149,Grifo,14,16,4,65.09,65.09,ALTO,ALTO,Resolución 2115 de 2007
7670,2020,2020-04-27,ANSERMANUEVO,ASOCIACIÓN DE USURIOS DEL ACUEDUCTO DEL ROBLE,ACUEDUCTOS DEL ROBLE SISTEMA #2 EL ROBLE,60149,Grifo,16,18,4,63.58,63.58,ALTO,ALTO,Resolución 2115 de 2007
29270,2020,2020-08-26,ANSERMANUEVO,JUNTA ADMON ACUEDUCTO EL TIGRE ,JUNTA ACUEDUCTO EL TIGRE ALTO ,87910,Grifo,16,18,4,63.58,63.58,ALTO,ALTO,Resolución 2115 de 2007
29416,2020,2020-04-27,ANSERMANUEVO,JUNTA ADMON ACUEDUCTO EL TIGRE ,JUNTA ACUEDUCTO EL TIGRE ALTO ,87910,Grifo,16,18,5,70.52,70.52,ALTO,ALTO,Resolución 2115 de 2007
12150,2020,2020-07-06,ARGELIA,SOCIEDAD DE ACUEDUCTOS Y ALCANTARILLADOS DEL VALLE DEL CAUCA S.A. E.S.P. ACUAVALLE S.A. E.S.P.-ARGELIA,ACUAVALLE S.A. E.S.P- ARGELIA,86246,Grifo,16,18,0,0.0,0.0,SIN RIESGO,SIN RIESGO,Resolución 2115 de 2007
15074,2020,2020-08-10,ARGELIA,SOCIEDAD DE ACUEDUCTOS Y ALCANTARILLADOS DEL VALLE DEL CAUCA S.A. E.S.P. ACUAVALLE S.A. E.S.P.-ARGELIA,ACUAVALLE S.A. E.S.P- ARGELIA,86246,Grifo,15,15,0,0.0,0.0,SIN RIESGO,SIN RIESGO,Resolución 2115 de 2007
28723,2020,2020-11-11,ARGELIA,SOCIEDAD DE ACUEDUCTOS Y ALCANTARILLADOS DEL VALLE DEL CAUCA S.A. E.S.P. ACUAVALLE S.A. E.S.P.-ARGELIA,ACUAVALLE S.A. E.S.P- ARGELIA,86246,Grifo,14,16,0,0.0,0.0,SIN RIESGO,SIN RIESGO,Resolución 2115 de 2007
36360,2020,2020-12-14,ARGELIA,SOCIEDAD DE ACUEDUCTOS Y ALCANTARILLADOS DEL VALLE DEL CAUCA S.A. E.S.P. ACUAVALLE S.A. E.S.P.-ARGELIA,ACUAVALLE S.A. E.S.P- ARGELIA,86246,Grifo,13,15,0,0.0,0.0,SIN RIESGO,SIN RIESGO,Resolución 2115 de 2007
4449,2020,2020-01-30,ARGELIA,SOCIEDAD DE ACUEDUCTOS Y ALCANTARILLADOS DEL VALLE DEL CAUCA S.A. E.S.P. ACUAVALLE S.A. E.S.P.-ARGELIA,ACUAVALLE S.A. E.S.P- ARGELIA,86246,Grifo,12,12,0,0.0,0.0,SIN RIESGO,SIN RIESGO,Resolución 2115 de 2007
4689,2020,2020-02-17,ARGELIA,SOCIEDAD DE ACUEDUCTOS Y ALCANTARILLADOS DEL VALLE DEL CAUCA S.A. E.S.P. ACUAVALLE S.A. E.S.P.-ARGELIA,ACUAVALLE S.A. E.S.P- ARGELIA,86246,Grifo,15,17,0,0.0,0.0,SIN RIESGO,SIN RIESGO,Resolución 2115 de 2007
52684,2020,2020-09-02,ARGELIA,SOCIEDAD DE ACUEDUCTOS Y ALCANTARILLADOS DEL VALLE DEL CAUCA S.A. E.S.P. ACUAVALLE S.A. E.S.P.-ARGELIA,ACUAVALLE S.A. E.S.P- ARGELIA,86246,Grifo,17,19,1,3.35,3.35,SIN RIESGO,SIN RIESGO,Resolución 2115 de 2007
5360,2020,2020-03-03,ARGELIA,SOCIEDAD DE ACUEDUCTOS Y ALCANTARILLADOS DEL VALLE DEL CAUCA S.A. E.S.P. ACUAVALLE S.A. E.S.P.-ARGELIA,ACUAVALLE S.A. E.S.P- ARGELIA,86246,Grifo,15,17,0,0.0,0.0,SIN RIESGO,SIN RIESGO,Resolución 2115 de 2007
