CODIGO_SISTEMA,MUNICIPIO,PERSONA_PRESTADORA,SISTEMA_DISTRIBUCION,CLASIFICACION_URBANO_RURAL,ARO,TIPO_SISTEMA,TIPO_DISPOSITIVO_AJUSTADO,LATITUD,LONGITUD,MUESTRAS,ANIOS,IRCA_PROMEDIO,IRCA_MAXIMO,NIVEL_RIESGO,VALIDACION_SISTEMA,PARAMETROS_NO_ACEPTABLES,TOTAL_NO_ACEPTABLES
93503,LA UNION,JUNTA DE ACCION COMUNAL ACUEDUCTO CORCEGA- LA CAYETANA,JUNTA DE ACCION COMUNAL ACUEDUCTO CORCEGA,Rural,Norte Cartago,DISPERSA,Grifo,4.541931,-76.04868,11,"2020, 2022, 2023, 2024, 2025, 2026",23.265454545454546,90.06,INVIABLE SANITARIAMENTE,EXISTENTE,6,20
88217,LA UNION,ASUASPEL- ASOCIACIÓN DE USUARIOS ACUEDUCTO SAN PEDRO Y SAN LUIS,SAN PEDRO SAN LUIS (ASUASPEL),Rural,Norte Cartago,CENTRO POBLADO,Grifo,4.540467,-76.11253,32,"2020, 2021, 2022, 2023, 2024, 2025, 2026",21.98625,58.96,ALTO,EXISTENTE,5,65
86247,LA VICTORIA,SOCIEDAD DE ACUEDUCTOS Y ALCANTARILLADOS DEL VALLE DEL CAUCA S.A. E.S.P. ACUAVALLE S.A. E.S.P. - LA VICTORIA,ACUAVALLE S.A. E.S.P- LA VICTORIA,Urbano,Norte Cartago,CABECERA MUNICIPAL,Grifo,4.5183,-76.05752,156,"2020, 2021, 2022, 2023, 2024, 2025, 2026",0.519551282051282,24.0,MEDIO,EXISTENTE,5,10
88298,LA VICTORIA,ASOCIACION JUNTA ADMINISTRADORA DEL ACUEDUCTO RURAL DE MIRAVALLES-ACUAMIR,ACUEDUCTO  MIRAVALLES | ACUEDUCTO MIRAVALLES,Rural,Norte Cartago,CENTRO POBLADO,Grifo,4.526303,-75.91081,18,"2020, 2021, 2022, 2023, 2024, 2025, 2026",60.21333333333333,94.57,INVIABLE SANITARIAMENTE,EXISTENTE,6,72
88300,LA VICTORIA,ACUEDUCTO RURAL  VEREDA RIVERALTA,ACUEDUCTO RURAL  VEREDA RIVERALTA | ACUEDUCTO RURAL VEREDA RIVERALTA,Rural,Norte Cartago,CENTRO POBLADO,Grifo,4.511192,-75.88481,13,"2020, 2021, 2022, 2023, 2024, 2025, 2026",67.1923076923077,94.57,INVIABLE SANITARIAMENTE,EXISTENTE,6,50
133552,LA VICTORIA,ACUEDUCTO RURAL SIERRA MOCHA,ACUEDUCTO RURAL SIERRA MOCHA,Rural,Norte Cartago,DISPERSA,Grifo,4.464186,-75.90613,5,"2021, 2022, 2023, 2024, 2025",48.572,96.12,INVIABLE SANITARIAMENTE,EXISTENTE,5,18
97356,LA VICTORIA,ACUEDUCTO RURAL VEREDA LA SIBERIA,ACUEDUCTO RURAL VEREDA LA SIBERIA,Rural,Norte Cartago,DISPERSA,Grifo,4.475606,-75.92362,16,"2021, 2022, 2023, 2024, 2025, 2026",72.006875,94.57,INVIABLE SANITARIAMENTE,EXISTENTE,7,81
88303,LA VICTORIA,ASOCIACION DE USUARIOS DEL ACUEDUCTO RURAL COMUNITARIO DEL CORREGIMIENTO TAGUALES,ASOCIACION DE USUARIOS DEL ACUEDUCTO RURAL TAGUALES,Rural,Norte Cartago,CENTRO POBLADO,Grifo,4.459019,-75.91049,16,"2020, 2021, 2022, 2023, 2024, 2025, 2026",26.36375,82.47,INVIABLE SANITARIAMENTE,EXISTENTE,4,26
86234,OBANDO,SOCIEDAD DE ACUEDUCTOS Y ALCANTARILLADOS DEL VALLE DEL CAUCA S.A. E.S.P. ACUAVALLE S.A. E.S.P.-OBANDO,ACUAVALLE S.A. E.S.P- OBANDO,Urbano,Norte Cartago,CABECERA MUNICIPAL,Grifo,4.57565,-75.9733,161,"2020, 2021, 2022, 2023, 2024, 2025, 2026",0.6161490683229813,30.88,MEDIO,EXISTENTE,4,11
86901,OBANDO,ASOCIACION DE USUARIOS DEL ACUEDUCTO EL CHUZO SALEM LIMONES MUNICIPIO DE OBANDO,ACUEDUCTO EL CHUZO SALEM LIMONES,Rural,Norte Cartago,CENTRO POBLADO,Grifo,4.556136,-75.9246,13,"2020, 2021, 2022, 2023, 2024, 2025, 2026",81.48076923076923,94.57,INVIABLE SANITARIAMENTE,EXISTENTE,6,65
86910,OBANDO,ASOCIACION DE USUARIOS DEL ACUEDUCTO RURAL COMUNITARIO DE LA VEREDA MARCOPOLIS,ACUEDUCTO RURAL COMUNITARIO DE MARCOPOLIS,Rural,Norte Cartago,DISPERSA,Grifo,4.646369,-75.92881,14,"2020, 2021, 2022, 2023, 2024, 2025, 2026",82.89357142857143,94.57,INVIABLE SANITARIAMENTE,EXISTENTE,7,71
88222,OBANDO,ASOCIACION DE USUARIOS DEL ACUEDUCTO RURAL COMUNITARIO DEL CORREGIMIENTO DE SAN ISIDRO,ACUEDUCTO RURAL DE SAN ISIDRO,Rural,Norte Cartago,CENTRO POBLADO,Grifo,4.570078,-75.89671,11,"2020, 2021, 2022, 2023, 2024, 2025",65.93363636363637,94.57,INVIABLE SANITARIAMENTE,EXISTENTE,5,45
110203,OBANDO,ACUEDUCTO RURAL VEREDA PUERTO SAMARIA,ACUEDUCTO RURAL VEREDA PUERTO SAMARIA,Rural,Norte Cartago,CENTRO POBLADO,Grifo,,,3,"2020, 2022, 2024",86.03333333333335,92.23,INVIABLE SANITARIAMENTE,EXISTENTE,6,17
88218,OBANDO,ASOCIACION DE USUARIOS DEL ACUEDUCTO Y ALCANTARILLADO DE VILLA RODAS,ACUEDUCTO VILLA RODAS # 1,Rural,Norte Cartago,CENTRO POBLADO,Grifo / Filtro,4.614478,-75.88371,16,"2020, 2021, 2022, 2023, 2024, 2025, 2026",48.650625,94.57,INVIABLE SANITARIAMENTE,EXISTENTE,7,58
14638,OBANDO,ASOCIACION DE USUARIOS DEL ACUEDUCTO Y ALCANTARILLADO DE VILLA RODAS,ACUEDUCTO VILLA RODAS # 2,Rural,Norte Cartago,CENTRO POBLADO,Grifo / Filtro,4.615872,-75.88435,17,"2020, 2021, 2022, 2023, 2024, 2025, 2026",46.33,94.57,INVIABLE SANITARIAMENTE,EXISTENTE,8,55
14639,OBANDO,ASOCIACION DE USUARIOS DEL ACUEDUCTO RURAL COMUNITARIO DE LA VEREDA BUENOS AIRES,ASOCIACION DE USUARIOS DEL ACUEDUCTO RURAL COMUNITARIO DE LA VEREDA BUENOS AIRES,Rural,Norte Cartago,DISPERSA,Grifo / Filtro,4.592964,-75.87641,15,"2020, 2021, 2022, 2023, 2024, 2025, 2026",68.17866666666666,94.57,INVIABLE SANITARIAMENTE,EXISTENTE,6,62
86231,OBANDO,"ASOCIACIÓN DE USUARIOS DEL ACUEDUCTO AGUAS, AGUA Y VIDA  YUCATAN Y LIMONES","ASOCIACIÓN DE ACUEDUCTO RURAL COMUNITARIO AGUAS, AGUA Y VIDA YUCATAN LIMONES",Rural,Norte Cartago,DISPERSA,Grifo,4.563086,-75.94019,8,"2021, 2022, 2023, 2024, 2025",76.5775,91.73,INVIABLE SANITARIAMENTE,EXISTENTE,4,38
86232,OBANDO,JUNTA ADMINISTRADORA ACUEDUCTO CRUCES,JUNTA ADMINISTRADORA ACUEDUCTO CRUCES,Rural,Norte Cartago,CENTRO POBLADO,Grifo,4.645153,-75.91974,20,"2020, 2021, 2022, 2023, 2024, 2025, 2026",77.2435,91.73,INVIABLE SANITARIAMENTE,EXISTENTE,6,95
87875,OBANDO,JUNTA ADMINISTRADORA ACUEDUCTO SALEM,JUNTA ADMINISTRADORA ACUEDUCTO SALEM,Rural,Norte Cartago,DISPERSA,Grifo,4.548136,-75.88709,9,"2020, 2021, 2022, 2023, 2024, 2025",83.24222222222221,93.43,INVIABLE SANITARIAMENTE,EXISTENTE,6,50
123093,OBANDO,JUNTA DE ACCION COMUNAL SAN JOSE- OBANDO,JUNTA DE ACCION COMUNAL SAN JOSE- OBANDO,Rural,Norte Cartago,DISPERSA,Grifo,,,9,"2020, 2022, 2023, 2024, 2025, 2026",85.33999999999999,94.57,INVIABLE SANITARIAMENTE,EXISTENTE,5,46
30210,PRADERA,SOCIEDAD DE ACUEDUCTOS Y ALCANTARILLADOS DEL VALLE DEL CAUCA S.A. E.S.P. ACUAVALLE S.A. E.S.P. - PRADERA,ACUAVALLE S.A. E.S.P. - PRADERA,Urbano,Sur Cali,CABECERA MUNICIPAL,Grifo,3.399453,-76.30308,381,"2020, 2021, 2022, 2023, 2024, 2025, 2026",0.17664041994750657,7.1,BAJO,EXISTENTE,2,12
141470,PRADERA,JUNTA DE ACCIÓN COMUNAL VEREDA ARENILLO,ACUEDUCTO ARENILLO,Rural,Sur Cali,DISPERSA,Filtro,,,4,"2024, 2025",2.7025,10.81,BAJO,EXISTENTE,1,1
104718,PRADERA,JUNTA ADMINISTRADORA ACUEDUCTO DEL CORREGIMIENTO DE BOLIVAR. ACUASALUD BOLIVAR.,BOLÍVAR,Rural,Sur Cali,DISPERSA,Grifo / Filtro,3.382806,-76.19781,16,"2020, 2021, 2022, 2023, 2024, 2025, 2026",21.40375,90.91,INVIABLE SANITARIAMENTE,EXISTENTE,4,21
103953,PRADERA,JUNTA ADMINISTRADORA ACUEDUCTO EL RETIRO ESP.,EL RETIRO,Rural,Sur Cali,DISPERSA,Grifo,3.447861,-76.14453,4,2020,59.165,63.58,ALTO,EXISTENTE,3,13
34627,PRADERA,ACUEDUCTO LA FERIA PLANADA,LA FERIA,Rural,Sur Cali,CENTRO POBLADO,Grifo,3.424528,-76.15339,21,"2020, 2021, 2022, 2023, 2024, 2025, 2026",52.11904761904762,94.57,INVIABLE SANITARIAMENTE,EXISTENTE,5,66
31578,PRADERA,ASOCIACION COMUNITARIA ADMINISTRADORA DEL ACUEDUCTO DEL CORREGIMIENTO DE LOMITAS MUNICIPIO DE PRADERA,LOMITAS,Rural,Sur Cali,CENTRO POBLADO,Grifo,3.408167,-76.21939,31,"2020, 2021, 2022, 2023, 2024, 2025, 2026",14.895483870967741,80.81,INVIABLE SANITARIAMENTE,EXISTENTE,5,39
34629,PRADERA,ASOCIACIÓN COMUNITARIA ADMINISTRADORA DEL ACUEDUCTO DOMÉSTICO DEL CORREGIMIENTO DE POTRERITO MUNICIPIO DE PRADERA - AGUASALUD POTRERITO,POTRERITO,Rural,Sur Cali,CENTRO POBLADO,Grifo,3.420019,-76.18781,24,"2020, 2021, 2022, 2023, 2024, 2025, 2026",1.4775,35.46,ALTO,EXISTENTE,1,1
33117,PRADERA,ACUEDUCTO ACUAVIDA,PTAP RIO BOLO / QUEBRADA CHUMBÚM,Rural,Sur Cali,CENTRO POBLADO,Grifo / Filtro,3.397861,-76.20279,19,"2021, 2022, 2023, 2024, 2025, 2026",70.61473684210527,94.57,INVIABLE SANITARIAMENTE,EXISTENTE,4,72
104022,PRADERA,JUNTA ADMINISTRADORA ACUEDUCTO COMUNITARIO SAN ISIDRO,PTAP SAN ISIDRO,Rural,Sur Cali,DISPERSA,Grifo,3.398944,-76.18978,14,"2021, 2022, 2023, 2024, 2025, 2026",67.6907142857143,84.21,INVIABLE SANITARIAMENTE,EXISTENTE,4,47
116423,RESTREPO,ASOCIACION ACUEDUCTO COMUNITARIO QUEBRADA CALABAZAS- SAN PABLO - ACOCALABAZAS,ACOCALABAZAS,Rural,Centro Tuluá,DISPERSA,Grifo,3.808744,-76.47859,10,"2020, 2021, 2022, 2023, 2024, 2025",57.577999999999996,88.89,INVIABLE SANITARIAMENTE,EXISTENTE,5,40
112090,RESTREPO,ASOCIACION DE USUARIOS DE LA RED RURAL DE DISTRIBUCION DE AGUA ACUAPALTRES DE VEREDAS DEL MUNICIPIO DE RESTREPO DEPARTAMENTO DEL VALLE DEL CAUCA,ACUAPALTRES,Rural,Centro Tuluá,DISPERSA,Grifo / Filtro,3.798108,-76.51399,15,"2020, 2021, 2022, 2023, 2024, 2025, 2026",27.61733333333333,87.86,INVIABLE SANITARIAMENTE,EXISTENTE,6,40
58657,RESTREPO,SOCIEDAD DE ACUEDUCTOS Y ALCANTARILLADOS DEL VALLE DEL CAUCA S.A. E.S.P. ACUAVALLE S.A. E.S.P.-RESTREPO,ACUAVALLE S.A. E.S.P. - RESTREPO,Urbano,Centro Tuluá,CABECERA MUNICIPAL,Grifo,3.82328,-76.52113,153,"2020, 2021, 2022, 2023, 2024, 2025, 2026",0.028823529411764706,4.41,SIN RIESGO,EXISTENTE,0,0
70676,RESTREPO,SOCIEDAD DE ACUEDUCTOS Y ALCANTARILLADOS DEL VALLE DEL CAUCA S.A. E.S.P. ACUAVALLE S.A. E.S.P.-TABLEROS,ACUAVALLE S.A. E.S.P. - RESTREPO - TABLEROS,Rural,Centro Tuluá,DISPERSA,Grifo,3.852786,-76.55223,12,"2020, 2021, 2022, 2023, 2024, 2025, 2026",0.0,0.0,SIN RIESGO,EXISTENTE,0,0
58639,RESTREPO,ASOCIACION DE USUARIOS Y SUSCRIPTORES DEL SERVICIO DE ACUEDUCTO DE LAS VEREDAS AGUACATE-POTRERILLO - ACUAPOT,ACUEDUCTO AGUACATE - POTRERILLO  ACUAPOT | ACUEDUCTO AGUACATE - POTRERILLO ACUAPOT,Rural,Centro Tuluá,DISPERSA,Grifo / Filtro,3.721028,-76.55581,15,"2020, 2021, 2022, 2023, 2024, 2025, 2026",53.806666666666665,91.02,INVIABLE SANITARIAMENTE,EXISTENTE,5,54
121420,RESTREPO,ACUEDUCTO ALTO DEL OSO - LA CAMELIA,ACUEDUCTO ALTO DEL OSO - LA CAMELIA,Rural,Centro Tuluá,DISPERSA,Grifo / Filtro,3.826744,-76.47888,13,"2020, 2021, 2022, 2023, 2024, 2025",60.385384615384616,92.44,INVIABLE SANITARIAMENTE,EXISTENTE,5,51
116231,RESTREPO,ACUEDUCTO ALTO DEL OSO LA ESPERANZA,ACUEDUCTO ALTO DEL OSO LA ESPERANZA,Rural,Centro Tuluá,DISPERSA,Grifo / Filtro,3.826744,-76.47888,13,"2020, 2022, 2023, 2024, 2025",74.53307692307692,90.32,INVIABLE SANITARIAMENTE,EXISTENTE,5,67
58640,RESTREPO,ASOCIACION DE USUARIOS DEL SISTEMA DE SUMINISTRO DE AGUA RURAL COMUNITARIA DE LA VEREDA CALIMITA DEL MUNICIPIO DE RESTREPO,ACUEDUCTO DE LA VEREDA CALIMITA,Rural,Centro Tuluá,DISPERSA,Grifo,3.825875,-76.54448,15,"2020, 2021, 2022, 2023, 2024, 2025, 2026",53.028,90.37,INVIABLE SANITARIAMENTE,EXISTENTE,5,60
120387,RESTREPO,ASOCIACION DE USUARIOS DEL ACUEDUCTO DE VEREDA EL DIAMANTE E.S.P.,ACUEDUCTO EL DIAMANTE,Rural,Centro Tuluá,DISPERSA,Grifo,3.822017,-76.49257,11,"2020, 2021, 2022, 2023, 2025, 2026",71.46090909090908,94.57,INVIABLE SANITARIAMENTE,EXISTENTE,5,56
109633,RESTREPO,JUNTA ADMINISTRADOR ACUEDUCTO MANANTIAL RIO GRANDE,ACUEDUCTO MANANTIAL RIO GRANDE,Rural,Centro Tuluá,DISPERSA,Grifo / Filtro,3.755825,-76.56303,19,"2020, 2021, 2022, 2023, 2024, 2025, 2026",22.63684210526316,86.61,INVIABLE SANITARIAMENTE,EXISTENTE,5,30
65689,RESTREPO,ASOCIACION DE USUARIOS DEL SERVICIO DE AGUA DEL ACUEDUCTO DE LAS VEREDAS PLAYA RICA LA GUAIRA - ACUAPLAG,ACUEDUCTO PLAYA RICA - LA GUAIRA,Rural,Centro Tuluá,DISPERSA,Grifo,3.827764,-76.59367,11,"2020, 2021, 2022, 2023, 2024, 2025, 2026",87.45818181818181,94.57,INVIABLE SANITARIAMENTE,EXISTENTE,5,61
125767,RESTREPO,ACUEDUCTO ROMAN,ACUEDUCTO ROMAN,Rural,Centro Tuluá,DISPERSA,Grifo / Filtro,3.771183,-76.57909,9,"2020, 2021, 2022, 2023, 2024, 2025, 2026",71.42666666666668,94.57,INVIABLE SANITARIAMENTE,EXISTENTE,5,37
119603,RESTREPO,ACUEDUCTO SAN MARTIN 1,ACUEDUCTO SAN MARTIN 1,Rural,Centro Tuluá,DISPERSA,Grifo / Filtro,0,,10,"2021, 2022, 2023, 2024, 2025, 2026",66.994,94.57,INVIABLE SANITARIAMENTE,EXISTENTE,6,42
119605,RESTREPO,ACUEDUCTO SAN MARTIN 2,ACUEDUCTO SAN MARTIN 2,Rural,Centro Tuluá,DISPERSA,Grifo,3.820772,-76.47804,9,"2021, 2022, 2023, 2024, 2025, 2026",60.04222222222222,89.05,INVIABLE SANITARIAMENTE,EXISTENTE,5,36
59616,RESTREPO,ASOCIACION DEL SISTEMA DE ABASTECIMIENTO DE AGUA DE LA VEREDA SAN PABLO DEL MUNICIPIO DE RESTREPO VALLE DEL CAUCA,ACUEDUCTO SAN PABLO,Rural,Centro Tuluá,DISPERSA,Grifo / Filtro,,,21,"2020, 2021, 2022, 2023, 2024, 2025, 2026",26.196666666666665,87.77,INVIABLE SANITARIAMENTE,EXISTENTE,5,46
117087,RESTREPO,LA ASOCIACION DE USUARIOS DEL ACUEDUCTO AGUAS DE DIOS VEREDA EL AGRADO PARTE ALTA DEL MUNICIPIO DE RESTREPO DEPARTAMENTO DEL VALLE DEL CAUCA,AGUAS DE DIOS,Rural,Centro Tuluá,DISPERSA,Grifo / Filtro,3.804806,-76.49974,12,"2020, 2021, 2022, 2023, 2024, 2025, 2026",72.33583333333333,87.77,INVIABLE SANITARIAMENTE,EXISTENTE,6,54
134111,RESTREPO,ASOCIACIÓN DE USUARIOS DEL ACUEDUCTO ALTO DEL OSO - LA FLORIDA,ALTO DEL OSO LA FLORIDA,Rural,Centro Tuluá,DISPERSA,Grifo,3.822928,-76.4739,14,"2020, 2021, 2022, 2023, 2024, 2025",50.52214285714285,94.57,INVIABLE SANITARIAMENTE,EXISTENTE,7,48
115373,RESTREPO,ASOCIACION DE SUSCRIPTORES DEL SISTEMA DE SUMINISTRO DE AGUA RURAL COMUNITARIA DE LA VEREDA ALBANIA CORREGIMIENTO DE ZABALETAS - ASOAGUALBANIA,ASOAGUALBANIA,Rural,Centro Tuluá,DISPERSA,Grifo / Filtro,3.812783,-76.61842,13,"2020, 2021, 2022, 2023, 2024, 2025, 2026",55.27846153846154,91.73,INVIABLE SANITARIAMENTE,EXISTENTE,6,48
103474,RESTREPO,ASOCIACION DE USUARIOS DEL ACUEDUCTO AGUA LINDA BAJO,ASOCIACION DE USUARIOS DEL ACUEDUCTO AGUA LINDA BAJO,Rural,Centro Tuluá,DISPERSA,Grifo,3.828956,-76.50326,9,"2022, 2023, 2024, 2025, 2026",72.7311111111111,94.57,INVIABLE SANITARIAMENTE,EXISTENTE,5,45
103473,RESTREPO,ASOCIACION DE USUARIOS DEL SERVICIO DE AGUA DEL ACUEDUCTO AGUA LINDA,ASOCIACION DE USUARIOS DEL SERVICIO DE AGUA DEL ACUEDUCTO AGUA LINDA,Rural,Centro Tuluá,DISPERSA,Grifo / Filtro,3.826411,-76.50113,13,"2020, 2021, 2022, 2023, 2024, 2025, 2026",72.25538461538461,94.57,INVIABLE SANITARIAMENTE,EXISTENTE,5,66
62093,RESTREPO,ASOCIACIÓN DE USUARIOS DEL ACUEDUCTO  AGUA MONA,ASOCIACIÓN DE USUARIOS DEL ACUEDUCTO  AGUA MONA | ASOCIACIÓN DE USUARIOS DEL ACUEDUCTO AGUA MONA,Rural,Centro Tuluá,DISPERSA,Grifo,3.848556,-76.521,17,"2020, 2021, 2022, 2023, 2024, 2025, 2026",67.1735294117647,91.73,INVIABLE SANITARIAMENTE,EXISTENTE,5,74
62249,RESTREPO,ASOCIACION DE USUARIOS DEL ACUEDUCTO DE LA CUENCA DEL ALTO CIELO Y LA TESALIA. ESP,ASOCIACIÓN DE USUARIOS DEL ACUEDUCTO DE LA CUENCA DEL ALTO CIELO Y LA TESALIA. ESP,Rural,Centro Tuluá,DISPERSA,Grifo / Filtro,3.814467,-76.49613,18,"2020, 2021, 2022, 2023, 2024, 2025",64.17333333333333,92.44,INVIABLE SANITARIAMENTE,EXISTENTE,6,71
117141,RESTREPO,ASOCIACIÓN DE USUARIOS DEL ACUEDUCTO DE LA VEREDA LA ITALIA ACUAITALIA,ASOCIACIÓN DE USUARIOS DEL ACUEDUCTO DE LA VEREDA LA ITALIA ACUAITALIA,Rural,Centro Tuluá,DISPERSA,Grifo,3.830575,-76.52223,12,"2020, 2021, 2022, 2023, 2024, 2025",75.8775,94.57,INVIABLE SANITARIAMENTE,EXISTENTE,5,59
65691,RESTREPO,ASOCIACIÓN DE USUARIOS DEL SERVICIO DE AGUA DEL ACUEDUCTO DE LA VEREDA MADROÑAL SECTOR PUERTA NEGRA DEL SECTOR RURAL DE RESTREPO VALLE DEL CAUCA,ASOCIACIÓN DE USUARIOS DEL SERVICIO DE AGUA DEL ACUEDUCTO DE LA VEREDA MADROÑAL SECTOR PUERTA NEGRA,Rural,Centro Tuluá,DISPERSA,Grifo,3.854656,-76.57649,12,"2020, 2021, 2022, 2023, 2024, 2025, 2026",4.348333333333333,21.58,MEDIO,EXISTENTE,2,5
59537,RESTREPO,ASOCIACION DE USUARIOS Y/O SUSCRIPTORES DEL SERVICIO DE AGUA POTABLE DE LA VEREDA SANTA ROSA MUNICIPIO DE RESTREPO DEPARTAMENTO DEL VALLE DEL CAUCA,AVESARO,Rural,Centro Tuluá,DISPERSA,Grifo / Filtro,3.811411,-76.48893,16,"2020, 2021, 2022, 2023, 2024, 2025, 2026",68.2,89.05,INVIABLE SANITARIAMENTE,EXISTENTE,5,64
107789,RESTREPO,JUNTA ADMINISTRADORA ACUEDUCTO BOMBAY,BOMBAY E.S.P.,Rural,Centro Tuluá,DISPERSA,Grifo / Filtro,3.804875,-76.50069,4,"2020, 2022, 2025",65.4025,87.86,INVIABLE SANITARIAMENTE,EXISTENTE,5,17
104574,RESTREPO,ASOCIACIÓN DE USUARIOS DEL SISTEMA DE SUMINISTRO DE AGUA RURAL COMUNITARIA DEL CORREGIMIENTO DE SAN SALVADOR Y LA VEREDA EL SILENCIO - ASSOCOSAN,EL SILENCIO,Rural,Centro Tuluá,CENTRO POBLADO,Grifo,3.801128,-76.60946,11,"2020, 2022, 2023, 2024, 2025, 2026",82.63454545454546,94.57,INVIABLE SANITARIAMENTE,EXISTENTE,5,63
104370,RESTREPO,JUNTA ADMINISTRADORA ACUEDUCTO LA BELMIRA,JUNTA ADMINISTRADORA ACUEDUCTO LA BELMIRA,Rural,Centro Tuluá,DISPERSA,Grifo / Filtro,3.831156,-76.61907,16,"2020, 2021, 2022, 2023, 2024, 2025, 2026",51.785624999999996,87.6,INVIABLE SANITARIAMENTE,EXISTENTE,8,51
120388,RESTREPO,JUNTA ADMINISTRADORA DEL ACUEDUCTO LA SOLEDAD,JUNTA ADMINISTRADORA DEL ACUEDUCTO LA SOLEDAD,Rural,Centro Tuluá,DISPERSA,Grifo,3.4421,-76.44291,9,"2021, 2022, 2023, 2024, 2025, 2026",69.19999999999999,89.05,INVIABLE SANITARIAMENTE,EXISTENTE,5,40
999992,RESTREPO,PARCELACION ALTA DE ILAMA,PARCELACION ALTA DE ILAMA,Rural,Centro Tuluá,PRIVADO,Grifo,,,1,2025,81.05,81.05,INVIABLE SANITARIAMENTE,VALIDAR SISTEMA,5,7
133061,RESTREPO,ASOCIACION DE ACUEDUCTO VEREDAL ALTO SAN PABLO,QUEBRADA ALFA BELLAVISTA,Rural,Centro Tuluá,DISPERSA,Grifo,3.817861,-76.54479,9,"2021, 2022, 2023, 2024, 2025",89.70333333333332,94.57,INVIABLE SANITARIAMENTE,EXISTENTE,6,59
121430,RESTREPO,ASOCIACIÓN DE USUARIOS DEL SISTEMA DE SUMINISTRO DE AGUA RURAL COMUNITARIA DEL CORREGIMIENTO DE SAN SALVADOR Y LA VEREDA EL SILENCIO - ASSOCOSAN,SAN SALVADOR,Rural,Centro Tuluá,DISPERSA,Grifo,3.801128,-76.60946,12,"2020, 2021, 2022, 2023, 2024, 2025, 2026",66.125,89.05,INVIABLE SANITARIAMENTE,EXISTENTE,5,58
130096,RESTREPO,ACUEDUCTO RURAL ALTO ZABALETAS,SUPERFICIAL,Rural,Centro Tuluá,DISPERSA,Grifo,3.822083,-76.62342,10,"2021, 2022, 2023, 2024, 2025, 2026",77.62,91.73,INVIABLE SANITARIAMENTE,EXISTENTE,5,44
113536,RIOFRIO,ASOCIACION DE USUARIOS DEL ACUEDUCTO EL DIAMANTE - ACUADIAMANTE,ACUADIAMANTE-LA ZULIA,Rural,Centro Tuluá,CENTRO POBLADO,Grifo,4.093542,-76.38352,16,"2020, 2021, 2022, 2023, 2024, 2025",24.8175,90.91,INVIABLE SANITARIAMENTE,EXISTENTE,5,26
58606,RIOFRIO,FUNDACION DE USUARIOS DEL ACUEDUCTO DEL CORREGIMIENTO DE FENICIA,ACUAFENICIA,Rural,Centro Tuluá,CENTRO POBLADO,Grifo,4.076692,-76.3864,20,"2020, 2021, 2022, 2023, 2024, 2025, 2026",29.990500000000004,91.73,INVIABLE SANITARIAMENTE,EXISTENTE,7,51
58642,RIOFRIO,ASOCIACION DE USUARIOS DEL ACUEDUCTO DE LA VEREDA DE GUAYABAL - ACUAGUAYABAL,ACUAGUAYABAL,Rural,Centro Tuluá,DISPERSA,Grifo,4.107797,-76.37521,11,"2020, 2021, 2022, 2023, 2024, 2025",40.5,89.05,INVIABLE SANITARIAMENTE,EXISTENTE,6,35
59156,RIOFRIO,FUNDACION DE USUARIOS DEL ACUEDUCTO DE LA VEREDA DE MADRIGALDEL MUNICIPIO DE RIOFRIO VALLE - ACUAMADRIGAL,ACUAMADRIGAL,Rural,Centro Tuluá,CENTRO POBLADO,Grifo,4.1802,-76.25993,20,"2020, 2021, 2022, 2023, 2024, 2025",28.438,92.09,INVIABLE SANITARIAMENTE,EXISTENTE,7,54
125791,RIOFRIO,ACUAMIRAVALLE,ACUAMIRAVALLE,Rural,Centro Tuluá,DISPERSA,Grifo,4.049175,-76.38447,8,"2020, 2021, 2022, 2023, 2024, 2025",76.8725,87.77,INVIABLE SANITARIAMENTE,EXISTENTE,6,38
58641,RIOFRIO,ASOCIACION DE USUARIOS DEL ACUEDUCTO DE LA VEREDA DE MORROPLANCHO DEL MUNICIPIO DE RIOFRIO VALLE. - ACUAMORROPLANCHO,ACUAMORROPLANCHO,Rural,Centro Tuluá,DISPERSA,Grifo,4.140017,-76.3978,11,"2020, 2021, 2022, 2023, 2024, 2025, 2026",35.29636363636364,85.27,INVIABLE SANITARIAMENTE,EXISTENTE,4,23
125433,RIOFRIO,ACUARABIA,ACUARABIA,Rural,Centro Tuluá,DISPERSA,Grifo,4.152328,-76.37058,6,"2020, 2022, 2023, 2025",64.10833333333333,87.77,INVIABLE SANITARIAMENTE,EXISTENTE,5,24
58946,RIOFRIO,FUNDACION DE USUARIOS DEL ACUEDUCTO DEL CORREGIMIENTO DE SALONICA - ACUASALONICA,ACUASALONICA,Rural,Centro Tuluá,CENTRO POBLADO,Grifo,4.127136,-76.37171,39,"2020, 2021, 2022, 2023, 2024, 2025, 2026",9.343333333333334,30.22,MEDIO,EXISTENTE,3,34
58658,RIOFRIO,SOCIEDAD DE ACUEDUCTOS Y ALCANTARILLADOS DEL VALLE DEL CAUCA S.A. E.S.P. ACUAVALLE S.A. E.S.P. - RIOFRIO,ACUAVALLE S.A. E.S.P. - RIOFRIO,Urbano,Centro Tuluá,CABECERA MUNICIPAL,Grifo,,,77,"2020, 2021, 2022, 2023, 2024, 2025, 2026",1.2370129870129871,89.94,INVIABLE SANITARIAMENTE,EXISTENTE,7,10
