codigo_dane_fuente,municipio,aro_uesvalle,seccion_fuente,componente,indicador,valor_raw,valor_num,tipo_valor,columna_fuente,fila_fuente
76100,Bolívar,ARO Centro - Tuluá,"10. INDUSTRIA, COMERCIO Y TURISMO",Sector informal,Total (No),0,0,NUMÉRICO,JN,10
76109,Buenaventura,ARO Sur - Cali,5. EDIFICACIONES PÚBLICAS,Establecimientos educativos,Uso restringido (Número),29,29,NUMÉRICO,AL,11
76109,Buenaventura,ARO Sur - Cali,6. TELECOMUNICACIONES,Telefonía fija,Uso restringido,X,,TEXTO / MARCA,BU,11
76109,Buenaventura,ARO Sur - Cali,6. TELECOMUNICACIONES,Telefonía celular,Uso restringido,X,,TEXTO / MARCA,BY,11
76109,Buenaventura,ARO Sur - Cali,6. TELECOMUNICACIONES,Emisoras,Uso restringido,X,,TEXTO / MARCA,CC,11
76109,Buenaventura,ARO Sur - Cali,6. TELECOMUNICACIONES,Canales de televisión,Uso restringido,X,,TEXTO / MARCA,CG,11
76109,Buenaventura,ARO Sur - Cali,6. TELECOMUNICACIONES,Internet,Uso restringido,X,,TEXTO / MARCA,CK,11
76109,Buenaventura,ARO Sur - Cali,6. TELECOMUNICACIONES,Comunicaciones marítimas y fluviales,Uso restringido,X,,TEXTO / MARCA,DE,11
76109,Buenaventura,ARO Sur - Cali,7. ACCESIBILIDAD Y TRANSPORTE,Red primaria,Cerrada(o) – ubicación/abscisa,"La conexión vial entre Buenaventura y Buga está totalmente cortada a razón de los derrumbes. Intentando llegar desde Dagua al municipio de Calima Darién hay 4 derrumbes entre Cabecera municipal de Dagua y lobo guerrero, solo hay paso a riesgo para motos ya que los mismos están activos.",,TEXTO / MARCA,DU,11
76109,Buenaventura,ARO Sur - Cali,7. ACCESIBILIDAD Y TRANSPORTE,Red secundaria,Cerrada(o) – ubicación/abscisa,Sin información,,TEXTO / MARCA,DX,11
76109,Buenaventura,ARO Sur - Cali,7. ACCESIBILIDAD Y TRANSPORTE,Puentes vehiculares y/o pontones,Con paso restringido – ubicación/abscisa,Viaducto agríetado en la vía alterna interna (sector el oriente),,TEXTO / MARCA,EE,11
76109,Buenaventura,ARO Sur - Cali,"10. INDUSTRIA, COMERCIO Y TURISMO",Microempresas,Total (No),0,0,NUMÉRICO,IS,11
76109,Buenaventura,ARO Sur - Cali,"10. INDUSTRIA, COMERCIO Y TURISMO",Pequeñas empresas,Total (No),0,0,NUMÉRICO,IZ,11
76109,Buenaventura,ARO Sur - Cali,"10. INDUSTRIA, COMERCIO Y TURISMO",Medianas empresas,Total (No),0,0,NUMÉRICO,JG,11
76109,Buenaventura,ARO Sur - Cali,"10. INDUSTRIA, COMERCIO Y TURISMO",Sector informal,Total (No),0,0,NUMÉRICO,JN,11
76111,Guadalajara de Buga,ARO Centro - Tuluá,5. EDIFICACIONES PÚBLICAS,Alcaldía,Averiado (Número),1,1,NUMÉRICO,AJ,12
76111,Guadalajara de Buga,ARO Centro - Tuluá,5. EDIFICACIONES PÚBLICAS,Establecimientos educativos,Averiado (No),10,10,NUMÉRICO,AN,12
76111,Guadalajara de Buga,ARO Centro - Tuluá,5. EDIFICACIONES PÚBLICAS,Instalaciones del ICBF,Uso restringido (No),Sin información,,TEXTO / MARCA,AP,12
76111,Guadalajara de Buga,ARO Centro - Tuluá,5. EDIFICACIONES PÚBLICAS,Instalaciones del ICBF,Fuera de servicio (No),Sin información,,TEXTO / MARCA,AQ,12
76111,Guadalajara de Buga,ARO Centro - Tuluá,5. EDIFICACIONES PÚBLICAS,Instalaciones del ICBF,Averiado (No),Sin información,,TEXTO / MARCA,AR,12
76111,Guadalajara de Buga,ARO Centro - Tuluá,5. EDIFICACIONES PÚBLICAS,Instalaciones del ICBF,Destruido (No),Sin información,,TEXTO / MARCA,AS,12
76111,Guadalajara de Buga,ARO Centro - Tuluá,5. EDIFICACIONES PÚBLICAS,Instalaciones de cultura,Uso restringido (No),Sin información,,TEXTO / MARCA,AT,12
76111,Guadalajara de Buga,ARO Centro - Tuluá,5. EDIFICACIONES PÚBLICAS,Instalaciones de cultura,Fuera de servicio (No),Sin información,,TEXTO / MARCA,AU,12
76111,Guadalajara de Buga,ARO Centro - Tuluá,5. EDIFICACIONES PÚBLICAS,Instalaciones de cultura,Averiado (No),Sin información,,TEXTO / MARCA,AV,12
76111,Guadalajara de Buga,ARO Centro - Tuluá,5. EDIFICACIONES PÚBLICAS,Instalaciones de cultura,Destruido (No),Sin información,,TEXTO / MARCA,AW,12
76111,Guadalajara de Buga,ARO Centro - Tuluá,5. EDIFICACIONES PÚBLICAS,Iglesias,Averiado (No),11,11,NUMÉRICO,AZ,12
76111,Guadalajara de Buga,ARO Centro - Tuluá,5. EDIFICACIONES PÚBLICAS,Plaza de mercado,Uso restringido (No),1,1,NUMÉRICO,BB,12
76111,Guadalajara de Buga,ARO Centro - Tuluá,5. EDIFICACIONES PÚBLICAS,Escenarios deportivos,Averiado (No),1,1,NUMÉRICO,BH,12
76111,Guadalajara de Buga,ARO Centro - Tuluá,5. EDIFICACIONES PÚBLICAS,Otros,Uso restringido (No),Sin información,,TEXTO / MARCA,BJ,12
76111,Guadalajara de Buga,ARO Centro - Tuluá,5. EDIFICACIONES PÚBLICAS,Otros,Fuera de servicio (No),Sin información,,TEXTO / MARCA,BK,12
76111,Guadalajara de Buga,ARO Centro - Tuluá,5. EDIFICACIONES PÚBLICAS,Otros,Averiado (No),Sin información,,TEXTO / MARCA,BL,12
76111,Guadalajara de Buga,ARO Centro - Tuluá,5. EDIFICACIONES PÚBLICAS,Otros,Destruido (No),Sin información,,TEXTO / MARCA,BM,12
76111,Guadalajara de Buga,ARO Centro - Tuluá,5. EDIFICACIONES PÚBLICAS,Albergues,Uso restringido (No),Sin información,,TEXTO / MARCA,BN,12
76111,Guadalajara de Buga,ARO Centro - Tuluá,5. EDIFICACIONES PÚBLICAS,Albergues,Fuera de servicio (No),Sin información,,TEXTO / MARCA,BO,12
76111,Guadalajara de Buga,ARO Centro - Tuluá,5. EDIFICACIONES PÚBLICAS,Albergues,Averiado (No),Sin información,,TEXTO / MARCA,BP,12
76111,Guadalajara de Buga,ARO Centro - Tuluá,5. EDIFICACIONES PÚBLICAS,Albergues,Destruido (No),Sin información,,TEXTO / MARCA,BQ,12
76111,Guadalajara de Buga,ARO Centro - Tuluá,6. TELECOMUNICACIONES,Telefonía fija,Uso restringido,X,,TEXTO / MARCA,BU,12
76111,Guadalajara de Buga,ARO Centro - Tuluá,6. TELECOMUNICACIONES,Telefonía celular,Uso restringido,X,,TEXTO / MARCA,BY,12
76111,Guadalajara de Buga,ARO Centro - Tuluá,6. TELECOMUNICACIONES,Emisoras,Uso restringido,X,,TEXTO / MARCA,CC,12
76111,Guadalajara de Buga,ARO Centro - Tuluá,6. TELECOMUNICACIONES,Canales de televisión,Uso restringido,X,,TEXTO / MARCA,CG,12
76111,Guadalajara de Buga,ARO Centro - Tuluá,6. TELECOMUNICACIONES,Internet,Uso restringido,X,,TEXTO / MARCA,CK,12
76111,Guadalajara de Buga,ARO Centro - Tuluá,7. ACCESIBILIDAD Y TRANSPORTE,Puentes vehiculares y/o pontones,Comentario,"PUENTE LA LIBERTAD 
(HIERROS EXPUESTOS 
BARANDAS) OFICINA 
PATRIMONIO",,TEXTO / MARCA,EF,12
76111,Guadalajara de Buga,ARO Centro - Tuluá,7. ACCESIBILIDAD Y TRANSPORTE,Puentes peatonales,Comentario,"PUENTE PEATONAL 
CÁRCEL (SE REPORTO A 
PISA, SE HIZO 
INSPECCIÓN, 
MAMPOSTERIA, SIN 
AFECTACIÓN 
ESTRUCTURAL) SEC. 
MOVILIDAD Y PISA",,TEXTO / MARCA,EI,12
76111,Guadalajara de Buga,ARO Centro - Tuluá,7. ACCESIBILIDAD Y TRANSPORTE,Aeropuertos,En servicio,X,,TEXTO / MARCA,FH,12
76111,Guadalajara de Buga,ARO Centro - Tuluá,"10. INDUSTRIA, COMERCIO Y TURISMO",Microempresas,Total (No),0,0,NUMÉRICO,IS,12
76111,Guadalajara de Buga,ARO Centro - Tuluá,"10. INDUSTRIA, COMERCIO Y TURISMO",Pequeñas empresas,Total (No),0,0,NUMÉRICO,IZ,12
76111,Guadalajara de Buga,ARO Centro - Tuluá,"10. INDUSTRIA, COMERCIO Y TURISMO",Medianas empresas,Total (No),0,0,NUMÉRICO,JG,12
76111,Guadalajara de Buga,ARO Centro - Tuluá,"10. INDUSTRIA, COMERCIO Y TURISMO",Sector informal,Total (No),0,0,NUMÉRICO,JN,12
76113,Bugalagrande,ARO Centro - Tuluá,5. EDIFICACIONES PÚBLICAS,Alcaldía,Destruido (Número),1,1,NUMÉRICO,AK,13
76113,Bugalagrande,ARO Centro - Tuluá,5. EDIFICACIONES PÚBLICAS,Establecimientos educativos,Averiado (No),5,5,NUMÉRICO,AN,13
76113,Bugalagrande,ARO Centro - Tuluá,5. EDIFICACIONES PÚBLICAS,Iglesias,Averiado (No),1,1,NUMÉRICO,AZ,13
76113,Bugalagrande,ARO Centro - Tuluá,5. EDIFICACIONES PÚBLICAS,Iglesias,Destruido (No),2,2,NUMÉRICO,BA,13
76113,Bugalagrande,ARO Centro - Tuluá,5. EDIFICACIONES PÚBLICAS,Escenarios deportivos,Averiado (No),1,1,NUMÉRICO,BH,13
76113,Bugalagrande,ARO Centro - Tuluá,5. EDIFICACIONES PÚBLICAS,Otros,Uso restringido (No),1,1,NUMÉRICO,BJ,13
76113,Bugalagrande,ARO Centro - Tuluá,6. TELECOMUNICACIONES,Telefonía fija,Uso restringido,X,,TEXTO / MARCA,BU,13
76113,Bugalagrande,ARO Centro - Tuluá,6. TELECOMUNICACIONES,Telefonía celular,Uso restringido,X,,TEXTO / MARCA,BY,13
76113,Bugalagrande,ARO Centro - Tuluá,6. TELECOMUNICACIONES,Emisoras,Uso restringido,X,,TEXTO / MARCA,CC,13
76113,Bugalagrande,ARO Centro - Tuluá,6. TELECOMUNICACIONES,Canales de televisión,Uso restringido,X,,TEXTO / MARCA,CG,13
76113,Bugalagrande,ARO Centro - Tuluá,6. TELECOMUNICACIONES,Internet,Fuera de servicio,X,,TEXTO / MARCA,CL,13
76113,Bugalagrande,ARO Centro - Tuluá,7. ACCESIBILIDAD Y TRANSPORTE,Red primaria,Cerrada(o) – ubicación/abscisa,Sin Información,,TEXTO / MARCA,DU,13
76113,Bugalagrande,ARO Centro - Tuluá,7. ACCESIBILIDAD Y TRANSPORTE,Red primaria,Con paso restringido – ubicación/abscisa,Sin Información,,TEXTO / MARCA,DV,13
76113,Bugalagrande,ARO Centro - Tuluá,7. ACCESIBILIDAD Y TRANSPORTE,Red secundaria,Cerrada(o) – ubicación/abscisa,Sin Información,,TEXTO / MARCA,DX,13
76113,Bugalagrande,ARO Centro - Tuluá,7. ACCESIBILIDAD Y TRANSPORTE,Red secundaria,Con paso restringido – ubicación/abscisa,Sin Información,,TEXTO / MARCA,DY,13
76113,Bugalagrande,ARO Centro - Tuluá,7. ACCESIBILIDAD Y TRANSPORTE,Red terciaria,Cerrada(o) – ubicación/abscisa,Sin Información,,TEXTO / MARCA,EA,13
76113,Bugalagrande,ARO Centro - Tuluá,7. ACCESIBILIDAD Y TRANSPORTE,Red terciaria,Con paso restringido – ubicación/abscisa,Sin Información,,TEXTO / MARCA,EB,13
76113,Bugalagrande,ARO Centro - Tuluá,7. ACCESIBILIDAD Y TRANSPORTE,Puentes vehiculares y/o pontones,Cerrada(o) – ubicación/abscisa,Sin Información,,TEXTO / MARCA,ED,13
76113,Bugalagrande,ARO Centro - Tuluá,7. ACCESIBILIDAD Y TRANSPORTE,Puentes vehiculares y/o pontones,Con paso restringido – ubicación/abscisa,Sin Información,,TEXTO / MARCA,EE,13
76113,Bugalagrande,ARO Centro - Tuluá,7. ACCESIBILIDAD Y TRANSPORTE,Puentes peatonales,Cerrada(o) – ubicación/abscisa,Sin Información,,TEXTO / MARCA,EG,13
76113,Bugalagrande,ARO Centro - Tuluá,7. ACCESIBILIDAD Y TRANSPORTE,Puentes peatonales,Con paso restringido – ubicación/abscisa,Sin Información,,TEXTO / MARCA,EH,13
76113,Bugalagrande,ARO Centro - Tuluá,7. ACCESIBILIDAD Y TRANSPORTE,Túnel,Cerrada(o) – ubicación/abscisa,N/A,,TEXTO / MARCA,EJ,13
76113,Bugalagrande,ARO Centro - Tuluá,7. ACCESIBILIDAD Y TRANSPORTE,Túnel,Con paso restringido – ubicación/abscisa,N/A,,TEXTO / MARCA,EK,13
76113,Bugalagrande,ARO Centro - Tuluá,7. ACCESIBILIDAD Y TRANSPORTE,Modo férreo,Descripción de la afectación,N/A,,TEXTO / MARCA,EM,13
76113,Bugalagrande,ARO Centro - Tuluá,7. ACCESIBILIDAD Y TRANSPORTE,Modo marítimo,Descripción de la afectación,N/A,,TEXTO / MARCA,EP,13
76113,Bugalagrande,ARO Centro - Tuluá,"10. INDUSTRIA, COMERCIO Y TURISMO",Microempresas,Total (No),0,0,NUMÉRICO,IS,13
76113,Bugalagrande,ARO Centro - Tuluá,"10. INDUSTRIA, COMERCIO Y TURISMO",Pequeñas empresas,Comercial (No),4,4,NUMÉRICO,IV,13
76113,Bugalagrande,ARO Centro - Tuluá,"10. INDUSTRIA, COMERCIO Y TURISMO",Pequeñas empresas,Total (No),4,4,NUMÉRICO,IZ,13
76113,Bugalagrande,ARO Centro - Tuluá,"10. INDUSTRIA, COMERCIO Y TURISMO",Medianas empresas,Total (No),0,0,NUMÉRICO,JG,13
76113,Bugalagrande,ARO Centro - Tuluá,"10. INDUSTRIA, COMERCIO Y TURISMO",Sector informal,Total (No),0,0,NUMÉRICO,JN,13
76122,Caicedonia,ARO Centro - Tuluá,5. EDIFICACIONES PÚBLICAS,Alcaldía,Fuera de servicio (Número),1,1,NUMÉRICO,AI,14
76122,Caicedonia,ARO Centro - Tuluá,5. EDIFICACIONES PÚBLICAS,Alcaldía,Averiado (Número),1,1,NUMÉRICO,AJ,14
76122,Caicedonia,ARO Centro - Tuluá,5. EDIFICACIONES PÚBLICAS,Establecimientos educativos,Uso restringido (Número),5,5,NUMÉRICO,AL,14
76122,Caicedonia,ARO Centro - Tuluá,5. EDIFICACIONES PÚBLICAS,Establecimientos educativos,Fuera de servicio (Número),2,2,NUMÉRICO,AM,14
76122,Caicedonia,ARO Centro - Tuluá,5. EDIFICACIONES PÚBLICAS,Establecimientos educativos,Averiado (No),34,34,NUMÉRICO,AN,14
76122,Caicedonia,ARO Centro - Tuluá,5. EDIFICACIONES PÚBLICAS,Establecimientos educativos,Destruido (No),0,0,NUMÉRICO,AO,14
76122,Caicedonia,ARO Centro - Tuluá,5. EDIFICACIONES PÚBLICAS,Instalaciones del ICBF,Uso restringido (No),0,0,NUMÉRICO,AP,14
76122,Caicedonia,ARO Centro - Tuluá,5. EDIFICACIONES PÚBLICAS,Instalaciones del ICBF,Fuera de servicio (No),17,17,NUMÉRICO,AQ,14
76122,Caicedonia,ARO Centro - Tuluá,5. EDIFICACIONES PÚBLICAS,Instalaciones del ICBF,Averiado (No),17,17,NUMÉRICO,AR,14
76122,Caicedonia,ARO Centro - Tuluá,5. EDIFICACIONES PÚBLICAS,Instalaciones del ICBF,Destruido (No),0,0,NUMÉRICO,AS,14
76122,Caicedonia,ARO Centro - Tuluá,5. EDIFICACIONES PÚBLICAS,Instalaciones de cultura,Uso restringido (No),1,1,NUMÉRICO,AT,14
76122,Caicedonia,ARO Centro - Tuluá,5. EDIFICACIONES PÚBLICAS,Instalaciones de cultura,Fuera de servicio (No),0,0,NUMÉRICO,AU,14
76122,Caicedonia,ARO Centro - Tuluá,5. EDIFICACIONES PÚBLICAS,Instalaciones de cultura,Averiado (No),1,1,NUMÉRICO,AV,14
76122,Caicedonia,ARO Centro - Tuluá,5. EDIFICACIONES PÚBLICAS,Instalaciones de cultura,Destruido (No),0,0,NUMÉRICO,AW,14
76122,Caicedonia,ARO Centro - Tuluá,5. EDIFICACIONES PÚBLICAS,Iglesias,Uso restringido (No),0,0,NUMÉRICO,AX,14
76122,Caicedonia,ARO Centro - Tuluá,5. EDIFICACIONES PÚBLICAS,Iglesias,Fuera de servicio (No),3,3,NUMÉRICO,AY,14
76122,Caicedonia,ARO Centro - Tuluá,5. EDIFICACIONES PÚBLICAS,Iglesias,Averiado (No),8,8,NUMÉRICO,AZ,14
76122,Caicedonia,ARO Centro - Tuluá,5. EDIFICACIONES PÚBLICAS,Iglesias,Destruido (No),3,3,NUMÉRICO,BA,14
76122,Caicedonia,ARO Centro - Tuluá,5. EDIFICACIONES PÚBLICAS,Plaza de mercado,Uso restringido (No),1,1,NUMÉRICO,BB,14
76122,Caicedonia,ARO Centro - Tuluá,5. EDIFICACIONES PÚBLICAS,Plaza de mercado,Fuera de servicio (No),0,0,NUMÉRICO,BC,14
76122,Caicedonia,ARO Centro - Tuluá,5. EDIFICACIONES PÚBLICAS,Plaza de mercado,Averiado (No),1,1,NUMÉRICO,BD,14
76122,Caicedonia,ARO Centro - Tuluá,5. EDIFICACIONES PÚBLICAS,Plaza de mercado,Destruido (No),0,0,NUMÉRICO,BE,14
76122,Caicedonia,ARO Centro - Tuluá,5. EDIFICACIONES PÚBLICAS,Escenarios deportivos,Uso restringido (No),2,2,NUMÉRICO,BF,14
76122,Caicedonia,ARO Centro - Tuluá,5. EDIFICACIONES PÚBLICAS,Escenarios deportivos,Fuera de servicio (No),2,2,NUMÉRICO,BG,14
76122,Caicedonia,ARO Centro - Tuluá,5. EDIFICACIONES PÚBLICAS,Escenarios deportivos,Averiado (No),4,4,NUMÉRICO,BH,14
76122,Caicedonia,ARO Centro - Tuluá,5. EDIFICACIONES PÚBLICAS,Escenarios deportivos,Destruido (No),0,0,NUMÉRICO,BI,14
76122,Caicedonia,ARO Centro - Tuluá,6. TELECOMUNICACIONES,Telefonía fija,Uso restringido,X,,TEXTO / MARCA,BU,14
76122,Caicedonia,ARO Centro - Tuluá,6. TELECOMUNICACIONES,Telefonía fija,Fuera de servicio,X,,TEXTO / MARCA,BV,14
76122,Caicedonia,ARO Centro - Tuluá,6. TELECOMUNICACIONES,Telefonía fija,Averiado,X,,TEXTO / MARCA,BW,14
76122,Caicedonia,ARO Centro - Tuluá,6. TELECOMUNICACIONES,Telefonía celular,Uso restringido,X,,TEXTO / MARCA,BY,14
76122,Caicedonia,ARO Centro - Tuluá,6. TELECOMUNICACIONES,Telefonía celular,Fuera de servicio,X,,TEXTO / MARCA,BZ,14
76122,Caicedonia,ARO Centro - Tuluá,6. TELECOMUNICACIONES,Emisoras,Uso restringido,X,,TEXTO / MARCA,CC,14
76122,Caicedonia,ARO Centro - Tuluá,6. TELECOMUNICACIONES,Canales de televisión,Uso restringido,X,,TEXTO / MARCA,CG,14
76122,Caicedonia,ARO Centro - Tuluá,6. TELECOMUNICACIONES,Internet,Uso restringido,X,,TEXTO / MARCA,CK,14
76122,Caicedonia,ARO Centro - Tuluá,6. TELECOMUNICACIONES,Internet,Fuera de servicio,X,,TEXTO / MARCA,CL,14
76122,Caicedonia,ARO Centro - Tuluá,6. TELECOMUNICACIONES,Internet,Averiado,X,,TEXTO / MARCA,CM,14
76122,Caicedonia,ARO Centro - Tuluá,"10. INDUSTRIA, COMERCIO Y TURISMO",Microempresas,Total (No),0,0,NUMÉRICO,IS,14
76122,Caicedonia,ARO Centro - Tuluá,"10. INDUSTRIA, COMERCIO Y TURISMO",Pequeñas empresas,Total (No),0,0,NUMÉRICO,IZ,14
76122,Caicedonia,ARO Centro - Tuluá,"10. INDUSTRIA, COMERCIO Y TURISMO",Medianas empresas,Total (No),0,0,NUMÉRICO,JG,14
76122,Caicedonia,ARO Centro - Tuluá,"10. INDUSTRIA, COMERCIO Y TURISMO",Sector informal,Total (No),0,0,NUMÉRICO,JN,14
76126,Calima (El Darién),ARO Centro - Tuluá,5. EDIFICACIONES PÚBLICAS,Alcaldía,Fuera de servicio (Número),por fuera,,TEXTO / MARCA,AI,15
76126,Calima (El Darién),ARO Centro - Tuluá,5. EDIFICACIONES PÚBLICAS,Establecimientos educativos,Uso restringido (Número),16,16,NUMÉRICO,AL,15
76126,Calima (El Darién),ARO Centro - Tuluá,5. EDIFICACIONES PÚBLICAS,Establecimientos educativos,Averiado (No),16,16,NUMÉRICO,AN,15
76126,Calima (El Darién),ARO Centro - Tuluá,5. EDIFICACIONES PÚBLICAS,Establecimientos educativos,Destruido (No),en valoración,,TEXTO / MARCA,AO,15
76126,Calima (El Darién),ARO Centro - Tuluá,5. EDIFICACIONES PÚBLICAS,Instalaciones de cultura,Fuera de servicio (No),por fuera,,TEXTO / MARCA,AU,15
76126,Calima (El Darién),ARO Centro - Tuluá,5. EDIFICACIONES PÚBLICAS,Iglesias,Destruido (No),2,2,NUMÉRICO,BA,15
76126,Calima (El Darién),ARO Centro - Tuluá,5. EDIFICACIONES PÚBLICAS,Plaza de mercado,Fuera de servicio (No),1,1,NUMÉRICO,BC,15
76126,Calima (El Darién),ARO Centro - Tuluá,5. EDIFICACIONES PÚBLICAS,Escenarios deportivos,Fuera de servicio (No),1,1,NUMÉRICO,BG,15
76126,Calima (El Darién),ARO Centro - Tuluá,5. EDIFICACIONES PÚBLICAS,Albergues,Uso restringido (No),1,1,NUMÉRICO,BN,15
76126,Calima (El Darién),ARO Centro - Tuluá,6. TELECOMUNICACIONES,Telefonía fija,Fuera de servicio,X,,TEXTO / MARCA,BV,15
76126,Calima (El Darién),ARO Centro - Tuluá,6. TELECOMUNICACIONES,Telefonía fija,Averiado,X,,TEXTO / MARCA,BW,15
76126,Calima (El Darién),ARO Centro - Tuluá,6. TELECOMUNICACIONES,Telefonía celular,Averiado,X,,TEXTO / MARCA,CA,15
76126,Calima (El Darién),ARO Centro - Tuluá,6. TELECOMUNICACIONES,Emisoras,Uso restringido,X,,TEXTO / MARCA,CC,15
76126,Calima (El Darién),ARO Centro - Tuluá,6. TELECOMUNICACIONES,Canales de televisión,Uso restringido,X,,TEXTO / MARCA,CG,15
76126,Calima (El Darién),ARO Centro - Tuluá,6. TELECOMUNICACIONES,Internet,Uso restringido,X,,TEXTO / MARCA,CK,15
76126,Calima (El Darién),ARO Centro - Tuluá,6. TELECOMUNICACIONES,Internet,Fuera de servicio,X,,TEXTO / MARCA,CL,15
76126,Calima (El Darién),ARO Centro - Tuluá,6. TELECOMUNICACIONES,Radiocomunicaciones,Uso restringido,X,,TEXTO / MARCA,CO,15
76126,Calima (El Darién),ARO Centro - Tuluá,6. TELECOMUNICACIONES,Radiocomunicaciones,Fuera de servicio,X,,TEXTO / MARCA,CP,15
76126,Calima (El Darién),ARO Centro - Tuluá,6. TELECOMUNICACIONES,Enlace satelital,Fuera de servicio,X,,TEXTO / MARCA,CT,15
76126,Calima (El Darién),ARO Centro - Tuluá,6. TELECOMUNICACIONES,Radiocomunicaciones móviles,Uso restringido,X,,TEXTO / MARCA,CW,15
76126,Calima (El Darién),ARO Centro - Tuluá,6. TELECOMUNICACIONES,Comunicaciones aeronáuticas,Uso restringido,X,,TEXTO / MARCA,DA,15
76126,Calima (El Darién),ARO Centro - Tuluá,6. TELECOMUNICACIONES,Computadores para educar,Fuera de servicio,X,,TEXTO / MARCA,DJ,15
76126,Calima (El Darién),ARO Centro - Tuluá,7. ACCESIBILIDAD Y TRANSPORTE,Red primaria,Cerrada(o) – ubicación/abscisa,x,,TEXTO / MARCA,DU,15
76126,Calima (El Darién),ARO Centro - Tuluá,7. ACCESIBILIDAD Y TRANSPORTE,Red secundaria,Cerrada(o) – ubicación/abscisa,x,,TEXTO / MARCA,DX,15
76126,Calima (El Darién),ARO Centro - Tuluá,7. ACCESIBILIDAD Y TRANSPORTE,Red terciaria,Cerrada(o) – ubicación/abscisa,x,,TEXTO / MARCA,EA,15
76126,Calima (El Darién),ARO Centro - Tuluá,7. ACCESIBILIDAD Y TRANSPORTE,Puentes vehiculares y/o pontones,Con paso restringido – ubicación/abscisa,2,2,NUMÉRICO,EE,15
76126,Calima (El Darién),ARO Centro - Tuluá,7. ACCESIBILIDAD Y TRANSPORTE,Puentes vehiculares y/o pontones,Comentario,con afectaciones,,TEXTO / MARCA,EF,15
76126,Calima (El Darién),ARO Centro - Tuluá,7. ACCESIBILIDAD Y TRANSPORTE,Modo terminal terrestre,Fuera de servicio,X,,TEXTO / MARCA,FA,15
76126,Calima (El Darién),ARO Centro - Tuluá,"10. INDUSTRIA, COMERCIO Y TURISMO",Microempresas,Total (No),0,0,NUMÉRICO,IS,15
76126,Calima (El Darién),ARO Centro - Tuluá,"10. INDUSTRIA, COMERCIO Y TURISMO",Pequeñas empresas,Total (No),0,0,NUMÉRICO,IZ,15
76126,Calima (El Darién),ARO Centro - Tuluá,"10. INDUSTRIA, COMERCIO Y TURISMO",Medianas empresas,Total (No),0,0,NUMÉRICO,JG,15
76126,Calima (El Darién),ARO Centro - Tuluá,"10. INDUSTRIA, COMERCIO Y TURISMO",Sector informal,Total (No),0,0,NUMÉRICO,JN,15
76130,Candelaria,ARO Sur - Cali,5. EDIFICACIONES PÚBLICAS,Alcaldía,Uso restringido (Número),1,1,NUMÉRICO,AH,16
76130,Candelaria,ARO Sur - Cali,5. EDIFICACIONES PÚBLICAS,Alcaldía,Fuera de servicio (Número),0,0,NUMÉRICO,AI,16
76130,Candelaria,ARO Sur - Cali,5. EDIFICACIONES PÚBLICAS,Alcaldía,Averiado (Número),0,0,NUMÉRICO,AJ,16
76130,Candelaria,ARO Sur - Cali,5. EDIFICACIONES PÚBLICAS,Alcaldía,Destruido (Número),0,0,NUMÉRICO,AK,16
76130,Candelaria,ARO Sur - Cali,5. EDIFICACIONES PÚBLICAS,Establecimientos educativos,Uso restringido (Número),4,4,NUMÉRICO,AL,16
76130,Candelaria,ARO Sur - Cali,5. EDIFICACIONES PÚBLICAS,Establecimientos educativos,Fuera de servicio (Número),0,0,NUMÉRICO,AM,16
76130,Candelaria,ARO Sur - Cali,5. EDIFICACIONES PÚBLICAS,Establecimientos educativos,Averiado (No),0,0,NUMÉRICO,AN,16
76130,Candelaria,ARO Sur - Cali,5. EDIFICACIONES PÚBLICAS,Establecimientos educativos,Destruido (No),0,0,NUMÉRICO,AO,16
76130,Candelaria,ARO Sur - Cali,5. EDIFICACIONES PÚBLICAS,Instalaciones del ICBF,Uso restringido (No),0,0,NUMÉRICO,AP,16
76130,Candelaria,ARO Sur - Cali,5. EDIFICACIONES PÚBLICAS,Instalaciones del ICBF,Fuera de servicio (No),0,0,NUMÉRICO,AQ,16
76130,Candelaria,ARO Sur - Cali,5. EDIFICACIONES PÚBLICAS,Instalaciones del ICBF,Averiado (No),0,0,NUMÉRICO,AR,16
76130,Candelaria,ARO Sur - Cali,5. EDIFICACIONES PÚBLICAS,Instalaciones del ICBF,Destruido (No),0,0,NUMÉRICO,AS,16
76130,Candelaria,ARO Sur - Cali,5. EDIFICACIONES PÚBLICAS,Instalaciones de cultura,Uso restringido (No),0,0,NUMÉRICO,AT,16
76130,Candelaria,ARO Sur - Cali,5. EDIFICACIONES PÚBLICAS,Instalaciones de cultura,Fuera de servicio (No),0,0,NUMÉRICO,AU,16
76130,Candelaria,ARO Sur - Cali,5. EDIFICACIONES PÚBLICAS,Instalaciones de cultura,Averiado (No),0,0,NUMÉRICO,AV,16
76130,Candelaria,ARO Sur - Cali,5. EDIFICACIONES PÚBLICAS,Instalaciones de cultura,Destruido (No),0,0,NUMÉRICO,AW,16
76130,Candelaria,ARO Sur - Cali,5. EDIFICACIONES PÚBLICAS,Iglesias,Uso restringido (No),4,4,NUMÉRICO,AX,16
76130,Candelaria,ARO Sur - Cali,5. EDIFICACIONES PÚBLICAS,Iglesias,Fuera de servicio (No),0,0,NUMÉRICO,AY,16
